Temp,Setpoint,,Time
38.85,38.5,0,44973
38.85,38.5,0,45174
38.82,38.5,0,45375
38.85,38.5,0,45576
38.85,38.5,0,45777
38.85,38.5,0,45978
38.85,38.5,0,46179
38.85,38.5,0,46380
38.82,38.5,0,46581
38.82,38.5,0,46782
38.85,38.5,0,46983
38.82,38.5,0,47184
38.85,38.5,0,47385
38.82,38.5,0,47586
38.82,38.5,0,47787
38.82,38.5,0,47988
38.82,38.5,0,48189
38.82,38.5,0,48390
38.82,38.5,0,48591
38.82,38.5,0,48792
38.82,38.5,0,48993
38.79,38.5,0,49194
38.82,38.5,0,49395
38.82,38.5,0,49596
38.82,38.5,0,49797
38.79,38.5,0,49998
38.79,38.5,0,50199
38.82,38.5,0,50400
38.79,38.5,0,50601
38.75,38.5,0,50802
38.82,38.5,0,51003
38.79,38.5,0,51204
38.75,38.5,0,51405
38.82,38.5,0,51606
38.79,38.5,0,51807
38.79,38.5,0,52008
38.75,38.5,0,52209
38.79,38.5,0,52410
38.79,38.5,0,52611
38.75,38.5,0,52812
38.79,38.5,0,53013
38.75,38.5,0,53214
38.75,38.5,0,53415
38.75,38.5,0,53616
38.75,38.5,0,53817
38.75,38.5,0,54018
38.75,38.5,0,54219
38.75,38.5,0,54420
38.72,38.5,0,54621
38.75,38.5,0,54822
38.75,38.5,0,55023
38.72,38.5,0,55224
38.75,38.5,0,55425
38.75,38.5,0,55626
38.72,38.5,0,55827
38.75,38.5,0,56028
38.72,38.5,0,56229
38.72,38.5,0,56430
38.72,38.5,0,56631
38.68,38.5,0,56832
38.72,38.5,0,57033
38.72,38.5,0,57234
38.72,38.5,0,57435
38.68,38.5,0,57636
38.72,38.5,0,57837
38.68,38.5,0,58038
38.72,38.5,0,58239
38.68,38.5,0,58440
38.68,38.5,0,58641
38.68,38.5,0,58842
38.68,38.5,0,59043
38.68,38.5,0,59244
38.68,38.5,0,59445
38.65,38.5,0,59646
38.68,38.5,0,59847
38.68,38.5,0,60048
38.65,38.5,0,60249
38.65,38.5,0,60450
38.68,38.5,0,60651
38.68,38.5,0,60852
38.65,38.5,0,61053
38.62,38.5,0,61254
38.65,38.5,0,61455
38.65,38.5,0,61656
38.65,38.5,0,61857
38.65,38.5,0,62058
38.65,38.5,0,62259
38.65,38.5,0,62460
38.65,38.5,0,62661
38.65,38.5,0,62862
38.65,38.5,0,63063
38.65,38.5,0,63264
38.62,38.5,0,63465
38.62,38.5,0,63666
38.62,38.5,0,63867
38.62,38.5,0,64068
38.62,38.5,0,64269
38.62,38.5,0,64470
38.62,38.5,0,64671
38.58,38.5,0,64872
38.58,38.5,0,65073
38.62,38.5,0,65274
38.58,38.5,0,65475
38.62,38.5,0,65676
38.62,38.5,0,65877
38.62,38.5,0,66078
38.58,38.5,0,66279
38.55,38.5,0,66480
38.58,38.5,4.26,66681
38.55,38.5,0,66882
38.58,38.5,4.25,67083
38.58,38.5,0,67284
38.55,38.5,0,67485
38.58,38.5,4.23,67686
38.58,38.5,0,67887
38.58,38.5,0,68088
38.58,38.5,0,68289
38.55,38.5,0,68490
38.58,38.5,4.19,68691
38.55,38.5,0,68892
38.58,38.5,4.18,69093
38.55,38.5,0,69294
38.55,38.5,4.17,69495
38.55,38.5,0.23,69696
38.55,38.5,0.23,69897
38.51,38.5,0.22,70098
38.55,38.5,9.14,70299
38.55,38.5,0,70500
38.55,38.5,0.21,70701
38.55,38.5,0.21,70902
38.51,38.5,0.2,71103
38.51,38.5,9.12,71304
38.48,38.5,5.18,71505
38.51,38.5,14.13,71706
38.51,38.5,1.24,71907
38.51,38.5,5.18,72108
38.51,38.5,5.18,72309
38.51,38.5,5.18,72510
38.51,38.5,5.18,72711
38.51,38.5,5.18,72912
38.51,38.5,5.18,73113
38.51,38.5,5.18,73314
38.48,38.5,5.17,73515
38.51,38.5,14.12,73716
38.51,38.5,1.23,73917
38.48,38.5,5.17,74118
38.48,38.5,14.12,74319
38.48,38.5,10.17,74520
38.48,38.5,10.18,74721
38.48,38.5,10.18,74922
38.48,38.5,10.18,75123
38.48,38.5,10.18,75324
38.48,38.5,10.18,75525
38.48,38.5,10.19,75726
38.48,38.5,10.19,75927
38.48,38.5,10.19,76128
38.48,38.5,10.19,76329
38.48,38.5,10.19,76530
38.45,38.5,10.19,76731
38.48,38.5,19.11,76932
38.48,38.5,6.27,77133
38.48,38.5,10.2,77334
38.45,38.5,10.21,77535
38.48,38.5,19.13,77736
38.45,38.5,6.28,77937
38.48,38.5,19.13,78138
38.48,38.5,6.29,78339
38.45,38.5,10.22,78540
38.45,38.5,19.14,78741
38.45,38.5,15.21,78942
38.45,38.5,15.22,79143
38.45,38.5,15.22,79344
38.45,38.5,15.23,79545
38.45,38.5,15.23,79746
38.41,38.5,15.24,79947
38.41,38.5,24.16,80148
38.45,38.5,20.24,80349
38.45,38.5,11.33,80550
38.41,38.5,15.26,80751
38.41,38.5,24.19,80952
38.45,38.5,20.26,81153
38.41,38.5,11.35,81354
38.41,38.5,24.21,81555
38.38,38.5,20.28,81756
38.45,38.5,29.24,81957
38.45,38.5,7.44,82158
38.41,38.5,15.32,82359
38.41,38.5,24.25,82560
38.38,38.5,20.32,82761
38.41,38.5,29.27,82962
38.41,38.5,16.4,83163
38.41,38.5,20.35,83364
38.38,38.5,20.36,83565
38.41,38.5,29.31,83766
38.45,38.5,16.43,83967
38.41,38.5,11.47,84168
38.41,38.5,24.32,84369
38.41,38.5,20.4,84570
38.38,38.5,20.41,84771
38.38,38.5,29.36,84972
38.41,38.5,25.43,85173
38.38,38.5,16.49,85374
38.41,38.5,29.39,85575
38.38,38.5,16.51,85776
38.38,38.5,29.41,85977
38.38,38.5,25.48,86178
38.38,38.5,25.49,86379
38.38,38.5,25.5,86580
38.38,38.5,25.51,86781
38.38,38.5,25.52,86982
38.38,38.5,25.53,87183
38.38,38.5,25.54,87384
38.38,38.5,25.56,87585
38.34,38.5,25.57,87786
38.38,38.5,34.5,87987
38.38,38.5,21.66,88188
38.34,38.5,25.6,88389
38.38,38.5,34.53,88590
38.34,38.5,21.7,88791
38.38,38.5,34.56,88992
38.34,38.5,21.72,89193
38.38,38.5,34.58,89394
38.34,38.5,21.75,89595
38.34,38.5,34.61,89796
38.34,38.5,30.69,89997
38.38,38.5,30.71,90198
38.34,38.5,21.8,90399
38.34,38.5,34.66,90600
38.34,38.5,30.75,90801
38.34,38.5,30.76,91002
38.34,38.5,30.78,91203
38.31,38.5,30.79,91404
38.34,38.5,39.72,91605
38.34,38.5,26.89,91806
38.34,38.5,30.84,92007
38.34,38.5,30.85,92208
38.34,38.5,30.87,92409
38.31,38.5,30.88,92610
38.34,38.5,39.81,92811
38.31,38.5,26.98,93012
38.31,38.5,39.84,93213
38.31,38.5,35.93,93414
38.31,38.5,35.95,93615
38.31,38.5,35.96,93816
38.34,38.5,35.98,94017
38.31,38.5,27.08,94218
38.31,38.5,39.95,94419
38.31,38.5,36.03,94620
38.31,38.5,36.05,94821
38.31,38.5,36.07,95022
38.28,38.5,36.08,95223
38.28,38.5,45.02,95424
38.31,38.5,41.11,95625
38.28,38.5,32.21,95826
38.28,38.5,45.08,96027
38.28,38.5,41.17,96228
38.31,38.5,41.19,96429
38.28,38.5,32.29,96630
38.28,38.5,45.16,96831
38.28,38.5,41.25,97032
38.28,38.5,41.27,97233
38.28,38.5,41.29,97434
38.31,38.5,41.31,97635
38.28,38.5,32.41,97836
38.28,38.5,45.28,98037
38.28,38.5,41.37,98238
38.24,38.5,41.39,98439
38.31,38.5,50.33,98640
38.28,38.5,28.58,98841
38.28,38.5,45.38,99042
38.24,38.5,41.47,99243
38.28,38.5,50.41,99444
38.28,38.5,37.58,99645
38.28,38.5,41.54,99846
38.24,38.5,41.56,100047
38.24,38.5,50.5,100248
38.28,38.5,46.59,100449
38.24,38.5,37.69,100650
38.28,38.5,50.56,100851
38.28,38.5,37.74,101052
38.24,38.5,41.69,101253
38.28,38.5,50.63,101454
38.28,38.5,37.8,101655
38.24,38.5,41.76,101856
38.24,38.5,50.7,102057
38.24,38.5,46.79,102258
38.24,38.5,46.81,102459
38.24,38.5,46.83,102660
38.24,38.5,46.86,102861
38.24,38.5,46.88,103062
38.24,38.5,46.91,103263
38.24,38.5,46.93,103464
38.21,38.5,46.95,103665
38.24,38.5,55.92,103866
38.24,38.5,43.06,104067
38.24,38.5,47.03,104268
38.21,38.5,47.05,104469
38.21,38.5,56.02,104670
38.24,38.5,52.1,104871
38.24,38.5,43.19,105072
38.21,38.5,47.15,105273
38.24,38.5,56.12,105474
38.21,38.5,43.26,105675
38.24,38.5,56.17,105876
38.21,38.5,43.31,106077
38.21,38.5,56.22,106278
38.24,38.5,52.31,106479
38.21,38.5,43.39,106680
38.21,38.5,56.3,106881
38.24,38.5,52.39,107082
38.21,38.5,43.47,107283
38.21,38.5,56.38,107484
38.21,38.5,52.46,107685
38.21,38.5,52.49,107886
38.21,38.5,52.52,108087
38.17,38.5,52.54,108288
38.21,38.5,61.49,108489
38.21,38.5,48.67,108690
38.21,38.5,52.63,108891
38.21,38.5,52.66,109092
38.21,38.5,52.68,109293
38.21,38.5,52.71,109494
38.17,38.5,52.74,109695
38.21,38.5,61.68,109896
38.21,38.5,48.86,110097
38.21,38.5,52.82,110298
38.17,38.5,52.85,110499
38.21,38.5,61.79,110700
38.17,38.5,48.97,110901
38.17,38.5,61.85,111102
38.17,38.5,57.95,111303
38.17,38.5,57.98,111504
38.17,38.5,58.01,111705
38.17,38.5,58.04,111906
38.17,38.5,58.07,112107
38.17,38.5,58.1,112308
38.17,38.5,58.13,112509
38.17,38.5,58.16,112710
38.17,38.5,58.19,112911
38.21,38.5,58.22,113112
38.14,38.5,49.33,113313
38.14,38.5,71.13,113514
38.17,38.5,63.29,113715
38.17,38.5,54.41,113916
38.14,38.5,58.37,114117
38.17,38.5,67.32,114318
38.17,38.5,54.5,114519
38.14,38.5,58.47,114720
38.17,38.5,67.41,114921
38.17,38.5,54.6,115122
38.17,38.5,58.56,115323
38.17,38.5,58.59,115524
38.14,38.5,58.62,115725
38.14,38.5,67.57,115926
38.17,38.5,63.67,116127
38.14,38.5,54.79,116328
38.14,38.5,67.67,116529
38.17,38.5,63.77,116730
38.14,38.5,54.88,116931
38.14,38.5,67.76,117132
38.14,38.5,63.86,117333
38.17,38.5,63.9,117534
38.14,38.5,55.01,117735
38.14,38.5,67.89,117936
38.14,38.5,63.99,118137
38.14,38.5,64.03,118338
38.14,38.5,64.06,118539
38.11,38.5,64.09,118740
38.14,38.5,73.07,118941
38.14,38.5,60.22,119142
38.14,38.5,64.2,119343
38.11,38.5,64.23,119544
38.11,38.5,73.21,119745
38.11,38.5,69.3,119946
38.14,38.5,69.34,120147
38.11,38.5,60.43,120348
38.11,38.5,73.35,120549
38.11,38.5,69.44,120750
38.14,38.5,69.48,120951
38.14,38.5,60.57,121152
38.11,38.5,64.55,121353
38.11,38.5,73.53,121554
38.11,38.5,69.62,121755
38.11,38.5,69.66,121956
38.14,38.5,69.69,122157
38.11,38.5,60.78,122358
38.11,38.5,73.71,122559
38.11,38.5,69.8,122760
38.11,38.5,69.84,122961
38.07,38.5,69.87,123162
38.11,38.5,78.83,123363
38.11,38.5,66.02,123564
38.11,38.5,69.98,123765
38.11,38.5,70.02,123966
38.11,38.5,70.06,124167
38.07,38.5,70.09,124368
38.11,38.5,79.05,124569
38.11,38.5,66.24,124770
38.11,38.5,70.21,124971
38.11,38.5,70.24,125172
38.11,38.5,70.28,125373
38.07,38.5,70.32,125574
38.07,38.5,79.27,125775
38.07,38.5,75.38,125976
38.07,38.5,75.42,126177
38.07,38.5,75.46,126378
38.07,38.5,75.5,126579
38.07,38.5,75.54,126780
38.07,38.5,75.57,126981
38.07,38.5,75.61,127182
38.07,38.5,75.65,127383
38.07,38.5,75.69,127584
38.04,38.5,75.73,127785
38.07,38.5,84.69,127986
38.07,38.5,71.88,128187
38.07,38.5,75.86,128388
38.07,38.5,75.9,128589
38.07,38.5,75.94,128790
38.07,38.5,75.97,128991
38.07,38.5,76.01,129192
38.07,38.5,76.05,129393
38.07,38.5,76.09,129594
38.07,38.5,76.13,129795
38.07,38.5,76.17,129996
38.07,38.5,76.21,130197
38.07,38.5,76.25,130398
38.07,38.5,76.29,130599
38.04,38.5,76.33,130800
38.07,38.5,85.29,131001
38.04,38.5,72.48,131202
38.04,38.5,85.37,131403
38.04,38.5,81.48,131604
38.04,38.5,81.52,131805
38.07,38.5,81.57,132006
38.04,38.5,72.69,132207
38.04,38.5,85.58,132408
38.04,38.5,81.69,132609
38.04,38.5,81.73,132810
38.04,38.5,81.78,133011
38.04,38.5,81.82,133212
38.04,38.5,81.86,133413
38.04,38.5,81.91,133614
38.04,38.5,81.95,133815
38.04,38.5,81.99,134016
38.07,38.5,82.03,134217
38.04,38.5,73.16,134418
38,38.5,86.05,134619
38.04,38.5,91.1,134820
38,38.5,78.26,135021
38.07,38.5,91.19,135222
38.04,38.5,69.43,135423
38.04,38.5,86.27,135624
38.04,38.5,82.38,135825
38,38.5,82.42,136026
38.04,38.5,91.41,136227
38.04,38.5,78.56,136428
38,38.5,82.55,1329
38,38.5,91.54,136830
38,38.5,87.64,137031
38,38.5,87.68,137232
38,38.5,87.73,137433
38,38.5,87.78,137634
38.04,38.5,87.82,137835
38.04,38.5,78.93,138036
38,38.5,82.91,138237
38,38.5,91.9,138438
38,38.5,88.038639,
38,38.5,88.05,138840
38,38.5,88.09,139041
38,38.5,88.14,139242
38,38.5,88.18,139443
38,38.5,88.23,139644
38.04,38.5,88.28,139845
38,38.5,79.38,140046
38,38.5,92.31,140247
38,38.5,88.41,140448
38,38.5,88.460649,
37.97,38.5,88.5,140850
37.97,38.5,97.47,141051
37.97,38.5,93.58,141252
37.97,38.5,93.63,141453
38,38.5,93.68,141654
38,38.5,84.81,141855
37.97,38.5,88.79,142056
37.97,38.5,97.75,142257
38,38.5,93.87,142458
37.97,38.5,85,142659
37.97,38.5,97.9,142860
37.97,38.5,94.01,143061
37.97,38.5,94.06,143262
37.97,38.5,94.11,143463
37.97,38.5,94.16,143664
38,38.5,94.21,143865
38,38.5,85.34,144066
37.97,38.5,89.32,144267
37.97,38.5,98.28,144468
37.97,85,94.4,144669
37.97,38.5,94.45,144870
37.97,38.5,94.5,145071
37.97,38.5,94.55,145272
37.97,38.5,94.6,145473
37.97,38.5,94.65,145674
37.97,38.5,94.7,145875
37.94,38.5,94.74,146076
37.97,38.5,103.71,146277
37.97,38.5,90.91,146478
37.97,38.5,94.9,146679
37.94,38.5,94.94,146880
37.97,38.5,103.91,147081
37.97,38.5,91.11,147282
37.97,38.5,95.1,147483
37.97,38.5,95.14,147684
37.94,38.5,95.19,147885
37.94,38.5,104.16,148086
37.94,38.5,100.28,148287
37.97,38.5,100.33,148488
1.47,148689,,
37.97,38.5,104.37,148890
37.97,38.5,91.57,149091
37.97,38.5,95.55,149292
37.94,38.5,95.6,149493
37.94,38.5,104.56,149694
37.94,38.5,100.68,149895
37.94,38.5,100.74,150096
37.94,38.5,100.79,150297
37.94,38.5,100.84,150498
37.9438.50,100.89,150699,
37.94,38.5,100.95,150900
37.9,38.5,101,151101
37.94,38.5,109.99,151302
37.94,38.5,97.16,151503
37.94,38.5,101.16,151704
37.9,38.5,101.21,151905
37.94,38.5,110.21,152106
37.94,38.5,97.37,152307
37.9,38.5,101.37,152508
37.9,38.5,110.37,152709
37.9,38.5,106.48,152910
37.9,38.5,106.53,153111
37.9,38.5,106.59,153312
37.94,38.5,106.64,153513
37.94,38.5,97.76,153714
37.9,38.5,101.75,153915
37.9,38.5,110.75,154116
37.9,38.5,106.86,154317
37.9,38.5,106.91,154518
37.9,38.5,106.97,154719
37.9,38.5,107.02,154920
37.9,38.5,107.08,155121
37.9,38.5,107.14,155322
37.94,38.5,107.19,155523
37.9,38.5,98.3,155724
37.9,38.5,111.24,155925
37.9,38.5,107.35,156126
37.9,38.5,107.41,156327
37.9,38.5,107.46,156528
37.9,38.5,107.52,156729
37.9,38.5,107.58,156930
37.9,38.5,107.63,157131
37.9,38.5,107.69,157332
37.9,38.5,107.74,157533
37.9,38.5,107.8,157734
37.87,38.5,107.85,157935
37.9,38.5,116.82,158136
37.94,38.5,104.03,158337
37.9,38.5,99.08,158538
37.9,38.5,112.02,158739
37.9,38.5,108.13,158940
37.9,38.5,108.18,159141
37.9,38.5,108.24,159342
37.87,38.5,108.3,159543
37.9,38.5,117.27,159744
37.87,38.5,104.48,159945
37.87,38.5,117.38,160146
37.9,38.5,113.51,160347
37.87,38.5,104.65,160548
37.87,38.5,117.55,160749
37.87,38.5,113.68,160950
37.9,38.5,113.74,161151
37.87,38.5,104.88,161352
37.9,38.5,117.79,161553
37.9,38.5,104.99,161754
37.87,38.5,108.98,161955
37.87,38.5,117.95,162156
37.87,38.5,114.08,162357
37.9,38.5,114.14,162558
37.9,38.5,105.28,162759
37.9,38.5,109.27,162960
37.87,38.5,109.32,163161
37.87,38.5,118.3,163362
37.83,38.5,114.42,163563
37.87,38.5,123.4,163764
37.87,38.5,110.61,163965
37.87,38.5,114.6,164166
37.87,38.5,114.66,164367
37.87,38.5,114.72,164568
37.87,38.5,114.78,164769
37.87,38.5,114.84,164970
37.87,38.5,114.89,165171
37.87,38.5,114.95,165372
37.87,38.5,115.01,165573
37.87,38.5,115.07,165774
37.87,38.5,115.13,165975
37.83,38.5,115.19,166176
37.87,38.5,124.16,166377
37.87,38.5,111.38,166578
37.87,38.5,115.37,166779
37.83,38.5,115.42,166980
37.87,38.5,124.4,167181
37.87,38.5,111.61,167382
37.87,38.5,115.6,167583
37.87,38.5,115.66,167784
37.83,38.5,115.72,167985
37.87,38.5,124.69,168186
37.83,38.5,111.91,168387
37.83,38.5,124.82,168588
37.83,38.5,120.94,168789
37.83,38.5,121.01,168990
37.87,38.5,121.07,169191
37.83,38.5,112.21,169392
37.83,38.5,125.12,169593
37.83,38.5,121.25,169794
37.83,38.5,121.31,169995
37.83,38.5,121.37,170196
37.87,38.5,121.44,170397
37.83,38.5,112.58,170598
37.8,38.5,125.49,170799
37.87,38.5,130.56,171000
37.83,38.5,108.82,171201
37.83,38.5,125.67,171402
37.83,38.5,121.8,171603
37.83,38.5,121.86,171804
37.83,38.5,121.93,172005
37.83,38.5,121.99,172206
37.83,38.5,122.05,172407
37.8,38.5,122.11,172608
37.8,38.5,131.12,172809
37.83,38.5,127.24,173010
37.83,38.5,118.36,173211
37.83,38.5,122.36,173412
37.83,38.5,122.43,173613
37.83,38.5,122.49,173814
37.83,38.5,122.55,174015
37.83,38.5,122.61,174216
37.83,38.5,122.67,174417
37.83,38.5,122.73,174618
37.83,38.5,122.8,174819
37.83,38.5,122.86,175020
37.83,38.5,122.92,175221
37.83,38.5,122.98,175422
37.83,38.5,123.04,175623
37.83,38.5,123.1,175824
37.83,38.5,123.17,176025
37.83,38.5,123.23,176226
37.83,38.5,123.29,176427
37.83,38.5,123.35,176628
37.83,38.5,123.41,176829
37.83,38.5,123.47,177030
37.83,38.5,123.54,177231
37.8,38.5,123.6,177432
37.87,38.5,132.6,177633
37.83,38.5,110.86,177834
37.83,38.5,127.72,178035
37.83,38.5,123.84,178236
37.83,38.5,123.91,178437
37.83,38.5,123.97,178638
37.83,38.5,124.03,178839
37.83,38.5,124.09,179040
37.83,38.5,124.15,179241
37.87,38.5,124.21,179442
37.83,38.5,115.36,179643
37.83,38.5,128.27,179844
37.83,38.5,124.4,180045
37.83,38.5,124.46,180246
37.83,38.5,124.52,180447
37.87,38.5,124.58,180648
37.83,38.5,115.73,180849
37.87,38.5,128.63,181050
37.87,38.5,115.85,181251
37.87,38.5,119.84,181452
37.87,38.5,119.9,181653
37.87,38.5,119.96,181854
37.87,38.5,120.01,182055
37.83,38.5,120.07,182256
37.83,38.5,129.05,182457
37.87,38.5,125.18,182658
37.87,38.5,116.32,182859
37.87,38.5,120.31,183060
37.87,38.5,120.37,183261
37.87,38.5,120.43,183462
37.87,38.5,120.49,183663
37.87,38.5,120.55,183864
37.87,38.5,120.61,184065
37.87,38.5,120.66,184266
37.87,38.5,120.72,184467
37.9,38.5,120.78,184668
37.87,38.5,111.92,184869
37.87,38.5,124.83,185070
37.9,38.5,120.95,185271
37.9,38.5,112.1,185472
37.9,38.5,116.08,185673
37.87,38.5,116.14,185874
37.87,38.5,125.11,186075
37.9,38.5,121.24,186276
37.87,38.5,112.38,186477
37.9,38.5,125.28,186678
37.87,38.5,112.49,186879
37.87,38.5,125.4,187080
37.9,38.5,121.52,187281
37.9,38.5,112.67,187482
37.9,38.5,116.65,187683
37.9,38.5,116.71,187884
37.9,38.5,116.76,188085
37.94,38.5,116.82,188286
37.94,38.5,107.93,188487
37.9,38.5,111.93,188688
37.9,38.5,120.92,188889
37.9,38.5,117.04,189090
37.9,38.5,117.09,189291
37.9,38.5,117.15,189492
37.9,38.5,117.2,189693
37.9,38.5,117.26,189894
37.94,38.5,117.31,190095
37.94,38.5,108.42,190296
37.94,38.5,112.42,190497
37.94,38.5,112.47,190698
37.94,38.5,112.53,190899
37.9,38.5,112.58,191100
37.94,38.5,121.57,191301
37.94,38.5,108.74,191502
37.94,38.5,112.74,191703
37.94,38.5,112.79,191904
37.94,38.5,112.84,192105
37.97,38.5,112.89,192306
37.94,38.5,104.03,192507
37.94,38.5,116.93,192708
37.94,38.5,113.05,192909
37.94,38.5,113.1,193110
37.94,38.5,113.15,193311
37.94,38.5,113.2,193512
37.94,38.5,113.26,193713
37.94,38.5,113.31,193914
37.94,38.5,113.36,194115
37.94,38.5,113.41,194316
37.94,38.5,113.47,194517
37.94,38.5,113.52,194718
37.9,38.5,113.57,194919
37.94,38.5,122.57,195120
37.9,38.5,109.73,195321
37.94,38.5,122.67,195522
37.9,38.5,109.84,195723
37.94,38.5,122.78,195924
37.94,38.5,109.95,196125
37.94,38.5,113.95,196326
37.94,38.5,114,196527
37.9,38.5,114.05,196728
37.94,38.5,123.05,196929
37.94,38.5,110.21,197130
37.94,38.5,114.21,197331
37.94,38.5,114.26,197532
37.94,38.5,114.31,197733
37.94,38.5,114.37,197934
37.94,38.5,114.42,198135
37.94,38.5,114.47,198336
37.94,38.5,114.52,198537
37.9,38.5,114.58,198738
37.9,38.5,123.57,198939
37.9,38.5,119.68,199140
37.9,38.5,119.74,199341
37.94,38.5,119.79,199542
37.9,38.5,110.91,199743
37.94,38.5,123.85,199944
37.9,38.5,111.01,200145
37.9,38.5,123.95,200346
37.9,38.5,120.06,200547
37.9,38.5,120.12,200748
37.9,38.5,120.17,200949
37.94,38.5,120.23,201150
37.94,38.5,111.34,201351
37.9,38.5,115.34,201552
37.94,38.5,124.33,201753
37.9,38.5,111.5,201954
37.94,38.5,124.44,202155
37.94,38.5,111.61,202356
37.9,38.5,115.61,202557
37.9,38.5,124.6,202758
37.94,38.5,120.71,202959
37.9,38.5,111.83,203160
37.9,38.5,124.77,203361
37.9,38.5,120.88,203562
37.94,38.5,120.93,203763
37.9,38.5,112.04,203964
37.9,38.5,124.98,204165
37.9,38.5,121.09,204366
37.87,38.5,121.15,204567
37.9,38.5,130.12,204768
37.9,38.5,117.33,204969
37.9,38.5,121.32,205170
37.9,38.5,121.38,205371
37.9,38.5,121.43,205572
37.9,38.5,121.49,205773
37.9,38.5,121.54,205974
37.87,38.5,121.6,206175
37.9,38.5,130.57,206376
37.9,38.5,117.78,206577
37.9,38.5,121.77,206778
37.9,38.5,121.82,206979
37.9,38.5,121.88,207180
37.9,38.5,121.93,207381
37.9,38.5,121.99,207582
37.9,38.5,122.04,207783
37.9,38.5,122.1,207984
37.9,38.5,122.15,208185
37.9,38.5,122.21,208386
37.9,38.5,122.26,208587
37.94,38.5,122.32,208788
37.94,38.5,113.43,208989
37.9,38.5,117.43,209190
37.9,38.5,126.42,209391
37.9,38.5,122.54,209592
37.9,38.5,122.59,209793
37.9,38.5,122.65,209994
37.9,38.5,122.7,210195
37.94,38.5,122.76,210396
37.9,38.5,113.87,210597
37.9,38.5,126.81,210798
37.9,38.5,122.92,210999
37.87,38.5,122.98,211200
37.9,38.5,131.95,211401
37.94,38.5,119.16,211602
37.94,38.5,114.2,211803
37.94,38.5,118.2,212004
37.9,38.5,118.25,212205
37.94,38.5,127.25,212406
37.9,38.5,114.41,212607
37.94,38.5,127.35,212808
37.9,38.5,114.52,213009
37.94,38.5,127.46,213210
37.94,38.5,114.63,213411
37.9,38.5,118.63,213612
37.9,38.5,127.62,213813
37.9,38.5,123.73,214014
37.94,38.5,123.79,214215
37.9,38.5,114.9,214416
37.9,38.5,127.84,214617
37.94,38.5,123.95,214818
37.9,38.5,115.06,215019
37.9,38.5,128,215220
37.9,38.5,124.11,215421
37.9,38.5,124.17,215622
37.94,38.5,124.22,215823
37.94,38.5,115.34,216024
37.94,38.5,119.33,216225
37.94,38.5,119.39,216426
37.94,38.5,119.44,216627
37.94,38.5,119.49,216828
37.94,38.5,119.54,217029
37.94,38.5,119.59,217230
37.94,38.5,119.65,217431
37.94,38.5,119.7,217632
37.94,38.5,119.75,217833
37.94,38.5,119.8,218034
37.94,38.5,119.86,218235
37.94,38.5,119.91,218436
37.94,38.5,119.96,218637
37.9,38.5,120.01,218838
37.94,38.5,129.01,219039
37.94,38.5,116.18,219240
37.94,38.5,120.17,219441
37.94,38.5,120.22,219642
37.94,38.5,120.28,219843
37.94,38.5,120.33,220044
37.94,38.5,120.38,220245
37.94,38.5,120.43,220446
37.94,38.5,120.49,220647
37.94,38.5,120.54,220848
37.97,38.5,120.59,221049
37.97,38.5,111.73,221250
37.94,38.5,115.71,221451
37.97,38.5,124.67,221652
37.94,38.5,111.88,221853
37.94,38.5,124.78,222054
37.97,38.5,120.89,222255
37.94,38.5,112.03,222456
37.97,38.5,124.93,222657
37.97,38.5,112.13,222858
37.97,38.5,116.11,223059
37.97,38.5,116.16,223260
37.97,38.5,116.21,223461
37.97,38.5,116.26,223662
37.97,38.5,116.31,223863
37.97,38.5,116.36,224064
37.97,38.5,116.41,224265
37.97,38.5,116.46,224466
37.97,38.5,116.51,224667
37.97,38.5,116.56,224868
38,38.5,116.6,225069
37.97,38.5,107.74,225270
37.97,38.5,120.63,225471
37.97,38.5,116.75,225672
37.97,38.5,116.8,225873
37.94,38.5,116.85,226074
37.97,38.5,125.81,226275
37.97,38.5,113.02,226476
37.94,38.5,117,226677
38,38.5,125.96,226878
37.97,38.5,104.25,227079
37.97,38.5,121.08,227280
37.97,38.5,117.19,227481
37.97,38.5,117.24,227682
37.97,38.5,117.29,227883
38,38.5,117.34,228084
37.97,38.5,108.47,228285
37.97,38.5,121.37,228486
37.97,38.5,117.48,228687
37.97,38.5,117.53,228888
37.97,38.5,117.58,229089
37.97,38.5,117.63,229290
37.97,38.5,117.68,229491
37.94,38.5,117.73,229692
37.97,38.5,126.7,229893
37.97,38.5,113.9,230094
37.97,38.5,117.88,230295
37.97,38.5,117.93,230496
37.97,38.5,117.98,230697
37.97,38.5,118.03,230898
37.97,38.5,118.08,231099
37.97,38.5,118.13,231300
37.94,38.5,118.18,231501
37.97,38.5,127.14,231702
37.97,38.5,114.34,231903
37.94,38.5,118.33,232104
37.94,38.5,127.29,232305
37.97,38.5,123.41,232506
37.94,38.5,114.55,232707
37.97,38.5,127.45,232908
37.97,38.5,114.65,233109
37.97,38.5,118.63,233310
37.94,38.5,118.68,233511
37.94,38.5,127.65,233712
37.97,38.5,123.76,233913
37.97,38.5,114.9,234114
37.94,38.5,118.88,234315
37.97,38.5,127.85,234516
37.97,38.5,115.05,234717
37.94,38.5,119.03,234918
37.97,38.5,128,235119
37.97,38.5,115.2,235320
37.94,38.5,119.18,235521
37.94,38.5,128.15,235722
37.94,38.5,124.27,235923
37.97,38.5,124.32,236124
37.94,38.5,115.46,236325
