Temp,Setpoint,Output,TempPWM,SetpointPWM,Status,,
36.92,37,104.98,67.16,67.23,hello,,
36.99,37,121.24,67.22,67.23,hello,,
36.99,37,94.47,67.22,67.23,hello,,
36.99,37,106.02,67.22,67.23,hello,,
36.99,37,106.02,67.22,67.23,hello,,
37.02,37,106.03,67.24,67.23,hello,,
37.02,37,95.54,67.24,67.23,hello,,
36.99,37,101.31,67.22,67.23,hello,,
37.02,37,111.79,67.24,67.23,hello,,
37.02,37,95.54,67.24,67.23,hello,,
37.02,37,101.3,67.24,67.23,hello,,
37.02,37,101.3,67.24,67.23,hello,,
37.05,37,101.3,67.27,67.23,hello,,
37.09,37,90.81,67.29,67.23,hello,,
37.02,37,86.09,67.24,67.23,hello,,
37.09,37,112.82,67.29,67.23,hello,,
37.09,37,80.31,67.29,67.23,hello,,
37.09,37,91.84,67.29,67.23,hello,,
37.09,37,91.83,67.29,67.23,hello,,
37.05,37,91.83,67.27,67.23,hello,,
37.09,37,102.31,67.29,67.23,hello,,
37.09,37,86.05,67.29,67.23,hello,,
37.12,37,91.81,67.32,67.23,hello,,
37.09,37,81.28,67.29,67.23,hello,,
37.09,37,97.57,67.29,67.23,hello,,
37.12,37,91.78,67.32,67.23,hello,,
37.12,37,81.26,67.32,67.23,hello,,
37.12,37,87.03,67.32,67.23,hello,,
37.12,37,87.02,67.32,67.23,hello,,
37.12,37,87.02,67.32,67.23,hello,,
37.12,37,87.01,67.32,67.23,hello,,
37.16,37,87,67.35,67.23,hello,,
37.16,37,76.5,67.35,67.23,hello,,
37.16,37,82.25,67.35,67.23,hello,,
37.12,37,82.24,67.32,67.23,hello,,
37.16,37,92.72,67.35,67.23,hello,,
37.16,37,76.45,67.35,67.23,hello,,
37.16,37,82.21,67.35,67.23,hello,,
37.12,37,82.2,67.32,67.23,hello,,
37.16,37,92.67,67.35,67.23,hello,,
37.16,37,76.41,67.35,67.23,hello,,
37.16,37,82.16,67.35,67.23,hello,,
37.16,37,82.15,67.35,67.23,hello,,
37.16,37,82.14,67.35,67.23,hello,,
37.12,37,82.13,67.32,67.23,hello,,
37.16,37,92.6,67.35,67.23,hello,,
37.16,37,76.34,67.35,67.23,hello,,
37.16,37,82.09,67.35,67.23,hello,,
37.16,37,82.08,67.35,67.23,hello,,
37.19,37,82.07,67.37,67.23,hello,,
37.16,37,71.57,67.35,67.23,hello,,
37.19,37,87.81,67.37,67.23,hello,,
37.16,37,71.55,67.35,67.23,hello,,
37.12,37,87.78,67.32,67.23,hello,,
37.16,37,92.49,67.35,67.23,hello,,
37.19,37,76.23,67.37,67.23,hello,,
37.16,37,71.5,67.35,67.23,hello,,
37.16,37,87.73,67.35,67.23,hello,,
37.16,37,81.96,67.35,67.23,hello,,
37.16,37,81.94,67.35,67.23,hello,,
37.16,37,81.93,67.35,67.23,hello,,
37.16,37,81.92,67.35,67.23,hello,,
37.16,37,81.91,67.35,67.23,hello,,
37.16,37,81.9,67.35,67.23,hello,,
37.16,37,81.88,67.35,67.23,hello,,
37.12,37,81.87,67.32,67.23,hello,,
37.16,37,92.35,67.35,67.23,hello,,
37.16,37,76.08,67.35,67.23,hello,,
37.16,37,81.84,67.35,67.23,hello,,
37.12,37,81.83,67.32,67.23,hello,,
37.12,37,92.3,67.32,67.23,hello,,
37.12,37,86.53,67.32,67.23,hello,,
37.12,37,86.52,67.32,67.23,hello,,
37.12,37,86.51,67.32,67.23,hello,,
37.16,37,86.5,67.35,67.23,hello,,
37.12,37,76,67.32,67.23,hello,,
37.16,37,92.24,67.35,67.23,hello,,
37.12,37,75.98,67.32,67.23,hello,,
37.16,37,92.22,67.35,67.23,hello,,
37.12,37,75.96,67.32,67.23,hello,,
37.12,37,92.2,67.32,67.23,hello,,
37.12,37,86.42,67.32,67.23,hello,,
37.12,37,86.41,67.32,67.23,hello,,
37.12,37,86.41,67.32,67.23,hello,,
37.12,37,86.4,67.32,67.23,hello,,
37.12,37,86.39,67.32,67.23,hello,,
37.12,37,86.38,67.32,67.23,hello,,
37.09,37,86.37,67.29,67.23,hello,,
37.09,37,96.88,67.29,67.23,hello,,
37.12,37,91.09,67.32,67.23,hello,,
37.09,37,80.56,67.29,67.23,hello,,
37.12,37,96.85,67.32,67.23,hello,,
37.09,37,80.55,67.29,67.23,hello,,
37.09,37,96.84,67.29,67.23,hello,,
37.09,37,91.05,67.29,67.23,hello,,
37.09,37,91.04,67.29,67.23,hello,,
37.09,37,91.03,67.29,67.23,hello,,
37.09,37,91.03,67.29,67.23,hello,,
37.05,37,91.02,67.27,67.23,hello,,
37.09,37,101.5,67.29,67.23,hello,,
37.05,37,85.24,67.27,67.23,hello,,
37.05,37,101.49,67.27,67.23,hello,,
37.05,37,95.72,67.27,67.23,hello,,
37.05,37,95.71,67.27,67.23,hello,,
37.05,37,95.71,67.27,67.23,hello,,
37.05,37,95.71,67.27,67.23,hello,,
37.05,37,95.7,67.27,67.23,hello,,
37.05,37,95.7,67.27,67.23,hello,,
37.02,37,95.69,67.24,67.23,hello,,
37.02,37,106.18,67.24,67.23,hello,,
37.05,37,100.41,67.27,67.23,hello,,
37.02,37,89.92,67.24,67.23,hello,,
37.02,37,106.17,67.24,67.23,hello,,
37.02,37,100.4,67.24,67.23,hello,,
37.02,37,100.4,67.24,67.23,hello,,
37.02,37,100.4,67.24,67.23,hello,,
37.02,37,100.4,67.24,67.23,hello,,
37.02,37,100.39,67.24,67.23,hello,,
36.99,37,100.39,67.22,67.23,hello,,
37.02,37,110.88,67.24,67.23,hello,,
36.99,37,94.63,67.22,67.23,hello,,
37.02,37,110.88,67.24,67.23,hello,,
36.99,37,94.63,67.22,67.23,hello,,
36.99,37,110.88,67.22,67.23,hello,,
36.99,37,105.11,67.22,67.23,hello,,
36.99,37,105.11,67.22,67.23,hello,,
36.99,37,105.11,67.22,67.23,hello,,
36.99,37,105.12,67.22,67.23,hello,,
36.99,37,105.12,67.22,67.23,hello,,
36.95,37,105.12,67.19,67.23,hello,,
36.95,37,115.64,67.19,67.23,hello,,
36.95,37,109.86,67.19,67.23,hello,,
36.99,37,109.86,67.22,67.23,hello,,
36.95,37,99.35,67.19,67.23,hello,,
36.95,37,115.65,67.19,67.23,hello,,
36.95,37,109.87,67.19,67.23,hello,,
36.95,37,109.87,67.19,67.23,hello,,
36.92,37,109.88,67.16,67.23,hello,,
36.92,37,120.37,67.16,67.23,hello,,
36.92,37,114.61,67.16,67.23,hello,,
36.92,37,114.61,67.16,67.23,hello,,
36.92,37,114.62,67.16,67.23,hello,,
36.92,37,114.63,67.16,67.23,hello,,
36.92,37,114.63,67.16,67.23,hello,,
36.92,37,114.64,67.16,67.23,hello,,
36.92,37,114.64,67.16,67.23,hello,,
36.92,37,114.65,67.16,67.23,hello,,
36.92,37,114.66,67.16,67.23,hello,,
36.92,37,114.66,67.16,67.23,hello,,
36.88,37,114.67,67.14,67.23,hello,,
36.92,37,125.16,67.16,67.23,hello,,
36.88,37,108.92,67.14,67.23,hello,,
36.92,37,125.18,67.16,67.23,hello,,
36.88,37,108.93,67.14,67.23,hello,,
36.88,37,125.19,67.14,67.23,hello,,
36.88,37,119.44,67.14,67.23,hello,,
36.85,37,119.44,67.11,67.23,hello,,
36.88,37,129.97,67.14,67.23,hello,,
36.88,37,113.68,67.14,67.23,hello,,
36.85,37,119.47,67.11,67.23,hello,,
36.85,37,130,67.11,67.23,hello,,
36.85,37,124.23,67.11,67.23,hello,,
36.85,37,124.24,67.11,67.23,hello,,
36.85,37,124.25,67.11,67.23,hello,,
36.85,37,124.26,67.11,67.23,hello,,
36.85,37,124.28,67.11,67.23,hello,,
36.82,37,124.29,67.09,67.23,hello,,
36.85,37,134.78,67.11,67.23,hello,,
36.85,37,118.55,67.11,67.23,hello,,
36.82,37,124.32,67.09,67.23,hello,,
36.85,37,134.82,67.11,67.23,hello,,
36.82,37,118.58,67.09,67.23,hello,,
36.82,37,134.85,67.09,67.23,hello,,
36.82,37,129.1,67.09,67.23,hello,,
36.82,37,129.11,67.09,67.23,hello,,
36.78,37,129.12,67.06,67.23,hello,,
36.82,37,139.62,67.09,67.23,hello,,
36.82,37,123.39,67.09,67.23,hello,,
36.82,37,129.17,67.09,67.23,hello,,
36.82,37,129.18,67.09,67.23,hello,,
36.82,37,129.2,67.09,67.23,hello,,
36.78,37,129.21,67.06,67.23,hello,,
36.82,37,139.71,67.09,67.23,hello,,
36.82,37,123.48,67.09,67.23,hello,,
36.78,37,129.26,67.06,67.23,hello,,
36.82,37,139.76,67.09,67.23,hello,,
36.82,37,123.52,67.09,67.23,hello,,
36.82,37,129.3,67.09,67.23,hello,,
36.85,37,129.32,67.11,67.23,hello,,
36.82,37,118.85,67.09,67.23,hello,,
36.85,37,135.11,67.11,67.23,hello,,
36.82,37,118.87,67.09,67.23,hello,,
36.85,37,135.13,67.11,67.23,hello,,
36.85,37,118.9,67.11,67.23,hello,,
36.88,37,124.67,67.14,67.23,hello,,
36.85,37,114.17,67.11,67.23,hello,,
36.88,37,130.48,67.14,67.23,hello,,
36.88,37,114.19,67.14,67.23,hello,,
36.88,37,119.98,67.14,67.23,hello,,
36.92,37,119.99,67.16,67.23,hello,,
36.92,37,109.51,67.16,67.23,hello,,
36.88,37,115.29,67.14,67.23,hello,,
36.92,37,125.78,67.16,67.23,hello,,
36.95,37,109.54,67.19,67.23,hello,,
36.92,37,104.82,67.16,67.23,hello,,
36.95,37,121.08,67.19,67.23,hello,,
36.92,37,104.83,67.16,67.23,hello,,
36.99,37,121.09,67.22,67.23,hello,,
36.95,37,94.32,67.19,67.23,hello,,
36.99,37,116.39,67.22,67.23,hello,,
36.95,37,100.09,67.19,67.23,hello,,
36.95,37,116.4,67.19,67.23,hello,,
36.99,37,110.62,67.22,67.23,hello,,
36.99,37,100.1,67.22,67.23,hello,,
37.02,37,105.89,67.24,67.23,hello,,
37.02,37,95.4,67.24,67.23,hello,,
37.05,37,101.17,67.27,67.23,hello,,
37.02,37,90.68,67.24,67.23,hello,,
37.02,37,106.93,67.24,67.23,hello,,
37.02,37,101.16,67.24,67.23,hello,,
37.05,37,101.16,67.27,67.23,hello,,
37.05,37,90.67,67.27,67.23,hello,,
37.05,37,96.43,67.27,67.23,hello,,
37.09,37,96.43,67.29,67.23,hello,,
37.05,37,85.94,67.27,67.23,hello,,
37.09,37,102.18,67.29,67.23,hello,,
37.09,37,85.93,67.29,67.23,hello,,
37.09,37,91.69,67.29,67.23,hello,,
37.09,37,91.68,67.29,67.23,hello,,
37.09,37,91.67,67.29,67.23,hello,,
37.09,37,91.67,67.29,67.23,hello,,
37.09,37,91.66,67.29,67.23,hello,,
37.09,37,91.65,67.29,67.23,hello,,
37.09,37,91.65,67.29,67.23,hello,,
37.12,37,91.64,67.32,67.23,hello,,
37.09,37,81.11,67.29,67.23,hello,,
37.09,37,97.41,67.29,67.23,hello,,
37.16,37,91.62,67.35,67.23,hello,,
37.12,37,70.6,67.32,67.23,hello,,
37.12,37,92.63,67.32,67.23,hello,,
37.12,37,86.85,67.32,67.23,hello,,
37.16,37,86.84,67.35,67.23,hello,,
37.12,37,76.35,67.32,67.23,hello,,
37.16,37,92.59,67.35,67.23,hello,,
37.12,37,76.33,67.32,67.23,hello,,
37.12,37,92.57,67.32,67.23,hello,,
37.12,37,86.79,67.32,67.23,hello,,
37.16,37,86.78,67.35,67.23,hello,,
37.16,37,76.29,67.35,67.23,hello,,
37.12,37,82.04,67.32,67.23,hello,,
37.12,37,92.51,67.32,67.23,hello,,
37.12,37,86.74,67.32,67.23,hello,,
37.12,37,86.73,67.32,67.23,hello,,
37.16,37,86.72,67.35,67.23,hello,,
37.16,37,76.22,67.35,67.23,hello,,
37.12,37,81.98,67.32,67.23,hello,,
37.12,37,92.45,67.32,67.23,hello,,
37.16,37,86.68,67.35,67.23,hello,,
37.16,37,76.18,67.35,67.23,hello,,
37.12,37,81.94,67.32,67.23,hello,,
37.12,37,92.41,67.32,67.23,hello,,
37.12,37,86.63,67.32,67.23,hello,,
37.16,37,86.63,67.35,67.23,hello,,
37.12,37,76.13,67.32,67.23,hello,,
37.12,37,92.37,67.32,67.23,hello,,
37.16,37,86.59,67.35,67.23,hello,,
37.12,37,76.1,67.32,67.23,hello,,
37.16,37,92.34,67.35,67.23,hello,,
37.12,37,76.08,67.32,67.23,hello,,
37.12,37,92.32,67.32,67.23,hello,,
37.09,37,86.54,67.29,67.23,hello,,
37.09,37,97.05,67.29,67.23,hello,,
37.09,37,91.26,67.29,67.23,hello,,
37.12,37,91.25,67.32,67.23,hello,,
37.12,37,80.73,67.32,67.23,hello,,
37.12,37,86.5,67.32,67.23,hello,,
37.09,37,86.49,67.29,67.23,hello,,
37.09,37,97,67.29,67.23,hello,,
37.12,37,91.21,67.32,67.23,hello,,
37.09,37,80.69,67.29,67.23,hello,,
37.12,37,96.98,67.32,67.23,hello,,
37.12,37,80.67,67.32,67.23,hello,,
37.09,37,86.45,67.29,67.23,hello,,
37.09,37,96.95,67.29,67.23,hello,,
37.12,37,91.16,67.32,67.23,hello,,
37.09,37,80.64,67.29,67.23,hello,,
37.09,37,96.93,67.29,67.23,hello,,
37.09,37,91.14,67.29,67.23,hello,,
37.09,37,91.13,67.29,67.23,hello,,
37.05,37,91.13,67.27,67.23,hello,,
37.09,37,101.61,67.29,67.23,hello,,
37.09,37,85.35,67.29,67.23,hello,,
37.09,37,91.11,67.29,67.23,hello,,
37.05,37,91.1,67.27,67.23,hello,,
37.09,37,101.58,67.29,67.23,hello,,
37.05,37,85.32,67.27,67.23,hello,,
37.05,37,101.57,67.27,67.23,hello,,
37.05,37,95.8,67.27,67.23,hello,,
37.05,37,95.8,67.27,67.23,hello,,
37.09,37,95.79,67.29,67.23,hello,,
37.05,37,85.3,67.27,67.23,hello,,
37.05,37,101.55,67.27,67.23,hello,,
37.05,37,95.78,67.27,67.23,hello,,
37.05,37,95.77,67.27,67.23,hello,,
37.05,37,95.77,67.27,67.23,hello,,
37.02,37,95.77,67.24,67.23,hello,,
37.05,37,106.25,67.27,67.23,hello,,
37.02,37,89.99,67.24,67.23,hello,,
37.02,37,106.24,67.24,67.23,hello,,
37.05,37,100.47,67.27,67.23,hello,,
37.05,37,89.99,67.27,67.23,hello,,
37.02,37,95.75,67.24,67.23,hello,,
37.02,37,106.23,67.24,67.23,hello,,
36.99,37,100.46,67.22,67.23,hello,,
37.02,37,110.95,67.24,67.23,hello,,
36.99,37,94.7,67.22,67.23,hello,,
36.99,37,110.95,67.22,67.23,hello,,
36.99,37,105.18,67.22,67.23,hello,,
36.99,37,105.18,67.22,67.23,hello,,
36.99,37,105.18,67.22,67.23,hello,,
36.99,37,105.19,67.22,67.23,hello,,
36.99,37,105.19,67.22,67.23,hello,,
36.99,37,105.19,67.22,67.23,hello,,
36.99,37,105.19,67.22,67.23,hello,,
36.95,37,105.19,67.19,67.23,hello,,
36.99,37,115.71,67.22,67.23,hello,,
36.95,37,99.41,67.19,67.23,hello,,
36.95,37,115.71,67.19,67.23,hello,,
36.95,37,109.93,67.19,67.23,hello,,
36.95,37,109.94,67.19,67.23,hello,,
36.95,37,109.94,67.19,67.23,hello,,
36.95,37,109.94,67.19,67.23,hello,,
36.95,37,109.95,67.19,67.23,hello,,
36.95,37,109.95,67.19,67.23,hello,,
36.95,37,109.96,67.19,67.23,hello,,
36.95,37,109.96,67.19,67.23,hello,,
36.95,37,109.96,67.19,67.23,hello,,
36.92,37,109.97,67.16,67.23,hello,,
36.92,37,120.46,67.16,67.23,hello,,
36.92,37,114.7,67.16,67.23,hello,,
36.92,37,114.7,67.16,67.23,hello,,
36.92,37,114.71,67.16,67.23,hello,,
36.92,37,114.72,67.16,67.23,hello,,
36.92,37,114.72,67.16,67.23,hello,,
36.88,37,114.73,67.14,67.23,hello,,
36.88,37,125.22,67.14,67.23,hello,,
36.88,37,119.46,67.14,67.23,hello,,
36.88,37,119.47,67.14,67.23,hello,,
36.85,37,119.48,67.11,67.23,hello,,
36.88,37,130.01,67.14,67.23,hello,,
36.88,37,113.72,67.14,67.23,hello,,
36.88,37,119.51,67.14,67.23,hello,,
36.88,37,119.52,67.14,67.23,hello,,
36.88,37,119.53,67.14,67.23,hello,,
36.85,37,119.54,67.11,67.23,hello,,
36.85,37,130.06,67.11,67.23,hello,,
36.85,37,124.29,67.11,67.23,hello,,
36.85,37,124.3,67.11,67.23,hello,,
36.85,37,124.32,67.11,67.23,hello,,
36.85,37,124.33,67.11,67.23,hello,,
36.85,37,124.34,67.11,67.23,hello,,
36.85,37,124.35,67.11,67.23,hello,,
36.82,37,124.36,67.09,67.23,hello,,
36.85,37,134.86,67.11,67.23,hello,,
36.82,37,118.62,67.09,67.23,hello,,
36.85,37,134.89,67.11,67.23,hello,,
36.82,37,118.65,67.09,67.23,hello,,
36.82,37,134.91,67.09,67.23,hello,,
36.85,37,129.16,67.11,67.23,hello,,
36.82,37,118.69,67.09,67.23,hello,,
36.82,37,134.95,67.09,67.23,hello,,
36.82,37,129.2,67.09,67.23,hello,,
36.85,37,129.21,67.11,67.23,hello,,
36.82,37,118.74,67.09,67.23,hello,,
36.82,37,135.01,67.09,67.23,hello,,
36.82,37,129.25,67.09,67.23,hello,,
36.82,37,129.27,67.09,67.23,hello,,
36.78,37,129.28,67.06,67.23,hello,,
36.82,37,139.78,67.09,67.23,hello,,
36.82,37,123.55,67.09,67.23,hello,,
36.82,37,129.33,67.09,67.23,hello,,
36.82,37,129.34,67.09,67.23,hello,,
36.82,37,129.36,67.09,67.23,hello,,
36.85,37,129.37,67.11,67.23,hello,,
36.85,37,118.9,67.11,67.23,hello,,
36.82,37,124.68,67.09,67.23,hello,,
36.85,37,135.17,67.11,67.23,hello,,
36.85,37,118.94,67.11,67.23,hello,,
36.88,37,124.71,67.14,67.23,hello,,
36.88,37,114.21,67.14,67.23,hello,,
36.85,37,120,67.11,67.23,hello,,
36.88,37,130.53,67.14,67.23,hello,,
36.88,37,114.24,67.14,67.23,hello,,
36.88,37,120.03,67.14,67.23,hello,,
36.88,37,120.04,67.14,67.23,hello,,
36.88,37,120.05,67.14,67.23,hello,,
36.88,37,120.06,67.14,67.23,hello,,
36.92,37,120.07,67.16,67.23,hello,,
36.92,37,109.59,67.16,67.23,hello,,
36.92,37,115.36,67.16,67.23,hello,,
36.95,37,115.37,67.19,67.23,hello,,
36.95,37,104.89,67.19,67.23,hello,,
36.95,37,110.66,67.19,67.23,hello,,
36.99,37,110.66,67.22,67.23,hello,,
36.95,37,100.15,67.19,67.23,hello,,
36.95,37,116.45,67.19,67.23,hello,,
36.99,37,110.67,67.22,67.23,hello,,
36.99,37,100.16,67.22,67.23,hello,,
36.99,37,105.94,67.22,67.23,hello,,
36.99,37,105.94,67.22,67.23,hello,,
37.02,37,105.94,67.24,67.23,hello,,
37.02,37,95.46,67.24,67.23,hello,,
37.05,37,101.22,67.27,67.23,hello,,
37.02,37,90.73,67.24,67.23,hello,,
37.05,37,106.98,67.27,67.23,hello,,
37.05,37,90.73,67.27,67.23,hello,,
37.05,37,96.49,67.27,67.23,hello,,
37.05,37,96.49,67.27,67.23,hello,,
37.05,37,96.48,67.27,67.23,hello,,
37.05,37,96.48,67.27,67.23,hello,,
37.05,37,96.47,67.27,67.23,hello,,
37.09,37,96.47,67.29,67.23,hello,,
37.09,37,85.98,67.29,67.23,hello,,
37.05,37,91.74,67.27,67.23,hello,,
37.09,37,102.22,67.29,67.23,hello,,
37.09,37,85.96,67.29,67.23,hello,,
37.09,37,91.72,67.29,67.23,hello,,
37.09,37,91.71,67.29,67.23,hello,,
37.09,37,91.71,67.29,67.23,hello,,
37.12,37,91.7,67.32,67.23,hello,,
37.12,37,81.18,67.32,67.23,hello,,
37.09,37,86.95,67.29,67.23,hello,,
37.09,37,97.46,67.29,67.23,hello,,
37.09,37,91.67,67.29,67.23,hello,,
37.09,37,91.66,67.29,67.23,hello,,
37.12,37,91.65,67.32,67.23,hello,,
37.09,37,81.13,67.29,67.23,hello,,
37.12,37,97.42,67.32,67.23,hello,,
37.12,37,81.11,67.32,67.23,hello,,
37.12,37,86.89,67.32,67.23,hello,,
37.12,37,86.88,67.32,67.23,hello,,
37.12,37,86.87,67.32,67.23,hello,,
37.12,37,86.86,67.32,67.23,hello,,
37.12,37,86.85,67.32,67.23,hello,,
37.12,37,86.84,67.32,67.23,hello,,
37.12,37,86.83,67.32,67.23,hello,,
37.09,37,86.82,67.29,67.23,hello,,
37.12,37,97.33,67.32,67.23,hello,,
37.12,37,81.02,67.32,67.23,hello,,
37.09,37,86.8,67.29,67.23,hello,,
37.12,37,97.3,67.32,67.23,hello,,
37.12,37,81,67.32,67.23,hello,,
37.12,37,86.77,67.32,67.23,hello,,
37.12,37,86.76,67.32,67.23,hello,,
37.12,37,86.75,67.32,67.23,hello,,
37.16,37,86.74,67.35,67.23,hello,,
37.12,37,76.25,67.32,67.23,hello,,
37.09,37,92.49,67.29,67.23,hello,,
37.09,37,97.23,67.29,67.23,hello,,
37.12,37,91.44,67.32,67.23,hello,,
37.12,37,80.91,67.32,67.23,hello,,
37.09,37,86.69,67.29,67.23,hello,,
37.12,37,97.2,67.32,67.23,hello,,
37.12,37,80.89,67.32,67.23,hello,,
37.12,37,86.66,67.32,67.23,hello,,
37.09,37,86.65,67.29,67.23,hello,,
37.09,37,97.16,67.29,67.23,hello,,
37.12,37,91.37,67.32,67.23,hello,,
37.05,37,80.85,67.27,67.23,hello,,
37.12,37,107.63,67.32,67.23,hello,,
37.09,37,75.07,67.29,67.23,hello,,
37.12,37,97.13,67.32,67.23,hello,,
37.09,37,80.82,67.29,67.23,hello,,
37.05,37,97.11,67.27,67.23,hello,,
37.09,37,101.81,67.29,67.23,hello,,
37.09,37,85.55,67.29,67.23,hello,,
37.09,37,91.31,67.29,67.23,hello,,
37.09,37,91.3,67.29,67.23,hello,,
37.09,37,91.29,67.29,67.23,hello,,
37.09,37,91.29,67.29,67.23,hello,,
37.05,37,91.28,67.27,67.23,hello,,
37.09,37,101.76,67.29,67.23,hello,,
37.09,37,85.5,67.29,67.23,hello,,
37.05,37,91.26,67.27,67.23,hello,,
37.05,37,101.74,67.27,67.23,hello,,
37.05,37,95.97,67.27,67.23,hello,,
37.09,37,95.97,67.29,67.23,hello,,
37.05,37,85.48,67.27,67.23,hello,,
37.05,37,101.72,67.27,67.23,hello,,
37.05,37,95.95,67.27,67.23,hello,,
37.05,37,95.95,67.27,67.23,hello,,
37.05,37,95.95,67.27,67.23,hello,,
37.05,37,95.94,67.27,67.23,hello,,
37.05,37,95.94,67.27,67.23,hello,,
37.05,37,95.93,67.27,67.23,hello,,
37.02,37,95.93,67.24,67.23,hello,,
37.02,37,106.41,67.24,67.23,hello,,
37.02,37,100.64,67.24,67.23,hello,,
37.02,37,100.64,67.24,67.23,hello,,
37.02,37,100.64,67.24,67.23,hello,,
37.02,37,100.64,67.24,67.23,hello,,
37.02,37,100.64,67.24,67.23,hello,,
37.02,37,100.64,67.24,67.23,hello,,
37.02,37,100.63,67.24,67.23,hello,,
36.99,37,100.63,67.22,67.23,hello,,
36.99,37,111.12,67.22,67.23,hello,,
37.02,37,105.35,67.24,67.23,hello,,
36.99,37,94.87,67.22,67.23,hello,,
36.99,37,111.12,67.22,67.23,hello,,
36.99,37,105.35,67.22,67.23,hello,,
36.99,37,105.35,67.22,67.23,hello,,
36.99,37,105.36,67.22,67.23,hello,,
36.99,37,105.36,67.22,67.23,hello,,
36.99,37,105.36,67.22,67.23,hello,,
36.95,37,105.36,67.19,67.23,hello,,
36.99,37,115.88,67.22,67.23,hello,,
36.95,37,99.58,67.19,67.23,hello,,
36.95,37,115.88,67.19,67.23,hello,,
36.92,37,110.1,67.16,67.23,hello,,
36.92,37,120.59,67.16,67.23,hello,,
36.95,37,114.83,67.19,67.23,hello,,
36.95,37,104.35,67.19,67.23,hello,,
36.95,37,110.12,67.19,67.23,hello,,
36.95,37,110.13,67.19,67.23,hello,,
36.92,37,110.13,67.16,67.23,hello,,
36.95,37,120.62,67.19,67.23,hello,,
36.92,37,104.37,67.16,67.23,hello,,
36.95,37,120.63,67.19,67.23,hello,,
36.95,37,104.38,67.19,67.23,hello,,
36.88,37,110.15,67.14,67.23,hello,,
36.92,37,131.13,67.16,67.23,hello,,
36.92,37,109.12,67.16,67.23,hello,,
36.92,37,114.89,67.16,67.23,hello,,
36.88,37,114.9,67.14,67.23,hello,,
36.92,37,125.39,67.16,67.23,hello,,
36.92,37,109.15,67.16,67.23,hello,,
36.88,37,114.92,67.14,67.23,hello,,
36.88,37,125.41,67.14,67.23,hello,,
36.88,37,119.66,67.14,67.23,hello,,
36.88,37,119.67,67.14,67.23,hello,,
36.88,37,119.67,67.14,67.23,hello,,
36.88,37,119.68,67.14,67.23,hello,,
36.88,37,119.69,67.14,67.23,hello,,
36.88,37,119.7,67.14,67.23,hello,,
36.88,37,119.71,67.14,67.23,hello,,
36.88,37,119.72,67.14,67.23,hello,,
36.88,37,119.73,67.14,67.23,hello,,
36.88,37,119.74,67.14,67.23,hello,,
36.88,37,119.75,67.14,67.23,hello,,
36.85,37,119.76,67.11,67.23,hello,,
36.85,37,130.28,67.11,67.23,hello,,
36.85,37,124.51,67.11,67.23,hello,,
36.85,37,124.52,67.11,67.23,hello,,
36.82,37,124.53,67.09,67.23,hello,,
36.85,37,135.03,67.11,67.23,hello,,
36.85,37,118.79,67.11,67.23,hello,,
36.82,37,124.57,67.09,67.23,hello,,
36.85,37,135.07,67.11,67.23,hello,,
36.78,37,118.83,67.06,67.23,hello,,
36.82,37,145.58,67.09,67.23,hello,,
36.78,37,123.58,67.06,67.23,hello,,
36.82,37,139.84,67.09,67.23,hello,,
36.85,37,123.61,67.11,67.23,hello,,
36.82,37,118.9,67.09,67.23,hello,,
36.82,37,135.17,67.09,67.23,hello,,
36.78,37,129.42,67.06,67.23,hello,,
36.82,37,139.92,67.09,67.23,hello,,
36.82,37,123.68,67.09,67.23,hello,,
36.78,37,129.46,67.06,67.23,hello,,
36.82,37,139.96,67.09,67.23,hello,,
36.82,37,123.73,67.09,67.23,hello,,
36.82,37,129.51,67.09,67.23,hello,,
36.82,37,129.52,67.09,67.23,hello,,
36.82,37,129.53,67.09,67.23,hello,,
36.82,37,129.55,67.09,67.23,hello,,
36.85,37,129.56,67.11,67.23,hello,,
36.82,37,119.09,67.09,67.23,hello,,
36.82,37,135.35,67.09,67.23,hello,,
36.85,37,129.6,67.11,67.23,hello,,
36.82,37,119.13,67.09,67.23,hello,,
36.82,37,135.39,67.09,67.23,hello,,
36.82,37,129.64,67.09,67.23,hello,,
36.88,37,129.66,67.14,67.23,hello,,
36.88,37,108.67,67.14,67.23,hello,,
36.88,37,120.23,67.14,67.23,hello,,
36.88,37,120.24,67.14,67.23,hello,,
36.88,37,120.24,67.14,67.23,hello,,
36.88,37,120.25,67.14,67.23,hello,,
36.92,37,120.26,67.16,67.23,hello,,
36.88,37,109.79,67.14,67.23,hello,,
36.92,37,126.04,67.16,67.23,hello,,
36.92,37,109.8,67.16,67.23,hello,,
36.92,37,115.57,67.16,67.23,hello,,
36.92,37,115.58,67.16,67.23,hello,,
36.95,37,115.59,67.19,67.23,hello,,
36.92,37,105.11,67.16,67.23,hello,,
36.95,37,121.36,67.19,67.23,hello,,
36.95,37,105.12,67.19,67.23,hello,,
36.95,37,110.89,67.19,67.23,hello,,
36.95,37,110.89,67.19,67.23,hello,,
36.99,37,110.89,67.22,67.23,hello,,
36.95,37,100.38,67.19,67.23,hello,,
37.02,37,116.68,67.24,67.23,hello,,
36.99,37,89.9,67.22,67.23,hello,,
37.02,37,111.93,67.24,67.23,hello,,
36.99,37,95.68,67.22,67.23,hello,,
37.02,37,111.93,67.24,67.23,hello,,
