Temp,Setpoint,,,
36.68,37,119.06,66.98,67.23
36.71,37,134.42,67.01,67.23
36.71,37,119.11,67.01,67.23
36.71,37,124.37,67.01,67.23
36.71,37,124.39,67.01,67.23
36.75,37,124.41,67.03,67.23
36.71,37,114.35,67.01,67.23
36.71,37,129.7,67.01,67.23
36.75,37,124.48,67.03,67.23
36.75,37,114.41,67.03,67.23
36.78,37,119.67,67.06,67.23
36.75,37,109.57,67.03,67.23
36.78,37,124.96,67.06,67.23
36.75,37,109.6,67.03,67.23
36.78,37,125,67.06,67.23
36.78,37,109.64,67.06,67.23
36.78,37,114.91,67.06,67.23
36.78,37,114.93,67.06,67.23
36.82,37,114.95,67.09,67.23
36.78,37,104.87,67.06,67.23
36.82,37,120.22,67.09,67.23
36.85,37,104.9,67.11,67.23
36.82,37,100.06,67.09,67.23
36.82,37,115.41,67.09,67.23
36.85,37,110.18,67.11,67.23
36.85,37,100.1,67.11,67.23
36.85,37,105.36,67.11,67.23
36.85,37,105.37,67.11,67.23
36.85,37,105.38,67.11,67.23
36.85,37,105.39,67.11,67.23
36.85,37,105.4,67.11,67.23
36.85,37,105.42,67.11,67.23
36.85,37,105.43,67.11,67.23
36.88,37,105.44,67.14,67.23
36.88,37,95.33,67.14,67.23
36.92,37,100.59,67.16,67.23
36.88,37,90.51,67.14,67.23
36.88,37,105.85,67.14,67.23
36.88,37,100.62,67.14,67.23
36.92,37,100.63,67.16,67.23
36.88,37,90.54,67.14,67.23
36.88,37,105.88,67.14,67.23
36.88,37,100.65,67.14,67.23
36.88,37,100.66,67.14,67.23
36.88,37,100.67,67.14,67.23
36.88,37,100.68,67.14,67.23
36.88,37,100.69,67.14,67.23
36.88,37,100.7,67.14,67.23
36.88,37,100.71,67.14,67.23
36.92,37,100.71,67.16,67.23
36.88,37,90.63,67.14,67.23
36.85,37,105.97,67.11,67.23
36.92,37,110.86,67.16,67.23
36.88,37,85.4,67.14,67.23
36.88,37,106,67.14,67.23
36.88,37,100.77,67.14,67.23
36.92,37,100.77,67.16,67.23
36.88,37,90.69,67.14,67.23
36.92,37,106.03,67.16,67.23
36.88,37,90.71,67.14,67.23
36.85,37,106.05,67.11,67.23
36.88,37,110.94,67.14,67.23
36.88,37,95.57,67.14,67.23
36.88,37,100.83,67.14,67.23
36.85,37,100.84,67.11,67.23
36.88,37,110.98,67.14,67.23
36.85,37,95.61,67.11,67.23
36.88,37,111,67.14,67.23
36.85,37,95.63,67.11,67.23
36.88,37,111.02,67.14,67.23
36.85,37,95.65,67.11,67.23
36.85,37,111.04,67.11,67.23
36.85,37,105.79,67.11,67.23
36.85,37,105.8,67.11,67.23
36.85,37,105.81,67.11,67.23
36.85,37,105.83,67.11,67.23
36.85,37,105.84,67.11,67.23
36.85,37,105.85,67.11,67.23
36.85,37,105.86,67.11,67.23
36.85,37,105.87,67.11,67.23
36.82,37,105.88,67.09,67.23
36.82,37,115.99,67.09,67.23
36.82,37,110.76,67.09,67.23
36.85,37,110.78,67.11,67.23
36.82,37,100.7,67.09,67.23
36.82,37,116.04,67.09,67.23
36.82,37,110.82,67.09,67.23
36.78,37,110.83,67.06,67.23
36.82,37,120.94,67.09,67.23
36.82,37,105.62,67.09,67.23
36.78,37,110.87,67.06,67.23
36.78,37,120.98,67.06,67.23
36.78,37,115.76,67.06,67.23
36.78,37,115.77,67.06,67.23
36.78,37,115.79,67.06,67.23
36.78,37,115.81,67.06,67.23
36.78,37,115.82,67.06,67.23
36.75,37,115.84,67.03,67.23
36.75,37,125.98,67.03,67.23
36.75,37,120.74,67.03,67.23
36.78,37,120.76,67.06,67.23
36.75,37,110.66,67.03,67.23
36.75,37,126.06,67.03,67.23
36.75,37,120.82,67.03,67.23
36.75,37,120.84,67.03,67.23
36.75,37,120.86,67.03,67.23
36.71,37,120.88,67.01,67.23
36.75,37,130.99,67.03,67.23
36.71,37,115.68,67.01,67.23
36.71,37,131.03,67.01,67.23
36.71,37,125.81,67.01,67.23
36.71,37,125.83,67.01,67.23
36.71,37,125.85,67.01,67.23
36.71,37,125.88,67.01,67.23
36.71,37,125.9,67.01,67.23
36.71,37,125.92,67.01,67.23
36.71,37,125.94,67.01,67.23
36.71,37,125.96,67.01,67.23
36.71,37,125.99,67.01,67.23
36.68,37,126.01,66.98,67.23
36.68,37,136.12,66.98,67.23
36.68,37,130.91,66.98,67.23
36.68,37,130.93,66.98,67.23
36.68,37,130.96,66.98,67.23
36.68,37,130.98,66.98,67.23
36.65,37,131.01,66.95,67.23
36.68,37,141.15,66.98,67.23
36.68,37,125.8,66.98,67.23
36.65,37,131.08,66.95,67.23
36.68,37,141.23,66.98,67.23
36.65,37,125.88,66.95,67.23
36.65,37,141.28,66.95,67.23
36.68,37,136.05,66.98,67.23
36.68,37,125.96,66.98,67.23
36.65,37,131.24,66.95,67.23
36.71,37,141.39,67.01,67.23
36.68,37,115.94,66.98,67.23
36.68,37,136.55,66.98,67.23
36.68,37,131.34,66.98,67.23
36.68,37,131.36,66.98,67.23
36.68,37,131.39,66.98,67.23
36.71,37,131.41,67.01,67.23
36.71,37,121.34,67.01,67.23
36.71,37,126.61,67.01,67.23
36.71,37,126.63,67.01,67.23
36.71,37,126.65,67.01,67.23
36.71,37,126.67,67.01,67.23
36.71,37,126.7,67.01,67.23
36.75,37,126.72,67.03,67.23
36.75,37,116.65,67.03,67.23
36.75,37,121.91,67.03,67.23
36.75,37,121.93,67.03,67.23
36.75,37,121.95,67.03,67.23
36.78,37,121.97,67.06,67.23
36.78,37,111.86,67.06,67.23
36.78,37,117.14,67.06,67.23
36.78,37,117.15,67.06,67.23
36.82,37,117.17,67.09,67.23
36.82,37,107.1,67.09,67.23
36.82,37,112.35,67.09,67.23
36.78,37,112.37,67.06,67.23
36.82,37,122.47,67.09,67.23
36.82,37,107.15,67.09,67.23
36.82,37,112.41,67.09,67.23
36.82,37,112.42,67.09,67.23
36.85,37,112.44,67.11,67.23
36.85,37,102.36,67.11,67.23
36.82,37,107.61,67.09,67.23
36.85,37,117.72,67.11,67.23
36.85,37,102.4,67.11,67.23
36.88,37,107.65,67.14,67.23
36.88,37,97.54,67.14,67.23
36.85,37,102.81,67.11,67.23
36.88,37,112.94,67.14,67.23
36.88,37,97.57,67.14,67.23
36.88,37,102.84,67.14,67.23
36.88,37,102.84,67.14,67.23
36.85,37,102.85,67.11,67.23
36.88,37,112.99,67.14,67.23
36.88,37,97.62,67.14,67.23
36.88,37,102.88,67.14,67.23
36.92,37,102.89,67.16,67.23
36.88,37,92.81,67.14,67.23
36.92,37,108.15,67.16,67.23
36.88,37,92.82,67.14,67.23
36.88,37,108.16,67.14,67.23
36.92,37,102.93,67.16,67.23
36.92,37,92.85,67.16,67.23
36.88,37,98.1,67.14,67.23
36.88,37,108.2,67.14,67.23
36.88,37,102.96,67.14,67.23
36.88,37,102.97,67.14,67.23
36.88,37,102.98,67.14,67.23
36.88,37,102.99,67.14,67.23
36.88,37,103,67.14,67.23
36.88,37,103.01,67.14,67.23
36.88,37,103.02,67.14,67.23
36.88,37,103.03,67.14,67.23
36.88,37,103.03,67.14,67.23
36.92,37,103.04,67.16,67.23
36.92,37,92.96,67.16,67.23
36.88,37,98.21,67.14,67.23
36.88,37,108.31,67.14,67.23
36.88,37,103.07,67.14,67.23
36.88,37,103.08,67.14,67.23
36.88,37,103.09,67.14,67.23
36.88,37,103.1,67.14,67.23
36.88,37,103.11,67.14,67.23
36.88,37,103.12,67.14,67.23
36.88,37,103.13,67.14,67.23
36.88,37,103.14,67.14,67.23
36.88,37,103.15,67.14,67.23
36.88,37,103.15,67.14,67.23
36.85,37,103.16,67.11,67.23
36.85,37,113.29,67.11,67.23
36.82,37,108.05,67.09,67.23
36.85,37,118.15,67.11,67.23
36.85,37,102.83,67.11,67.23
36.85,37,108.09,67.11,67.23
36.85,37,108.1,67.11,67.23
36.85,37,108.11,67.11,67.23
36.82,37,108.12,67.09,67.23
36.82,37,118.23,67.09,67.23
36.82,37,113,67.09,67.23
36.82,37,113.01,67.09,67.23
36.82,37,113.03,67.09,67.23
36.82,37,113.04,67.09,67.23
36.82,37,113.06,67.09,67.23
36.82,37,113.07,67.09,67.23
36.82,37,113.08,67.09,67.23
36.82,37,113.1,67.09,67.23
36.82,37,113.11,67.09,67.23
36.82,37,113.13,67.09,67.23
36.78,37,113.14,67.06,67.23
36.78,37,123.25,67.06,67.23
36.82,37,118.02,67.09,67.23
36.78,37,107.95,67.06,67.23
36.78,37,123.3,67.06,67.23
36.75,37,118.07,67.03,67.23
36.75,37,128.21,67.03,67.23
36.75,37,122.97,67.03,67.23
36.75,37,122.99,67.03,67.23
36.78,37,123.01,67.06,67.23
36.78,37,112.91,67.06,67.23
36.75,37,118.18,67.03,67.23
36.75,37,128.32,67.03,67.23
36.71,37,123.08,67.01,67.23
36.75,37,133.19,67.03,67.23
36.71,37,117.88,67.01,67.23
36.75,37,133.24,67.03,67.23
36.75,37,117.93,67.03,67.23
36.75,37,123.19,67.03,67.23
36.71,37,123.21,67.01,67.23
36.71,37,133.32,67.01,67.23
36.75,37,128.1,67.03,67.23
36.71,37,118.03,67.01,67.23
36.71,37,133.38,67.01,67.23
36.71,37,128.16,67.01,67.23
36.71,37,128.18,67.01,67.23
36.71,37,128.21,67.01,67.23
36.75,37,128.23,67.03,67.23
36.71,37,118.16,67.01,67.23
36.71,37,133.51,67.01,67.23
36.75,37,128.29,67.03,67.23
36.75,37,118.22,67.03,67.23
36.71,37,123.48,67.01,67.23
36.71,37,133.59,67.01,67.23
36.75,37,128.37,67.03,67.23
36.71,37,118.3,67.01,67.23
36.71,37,133.66,67.01,67.23
36.75,37,128.44,67.03,67.23
36.75,37,118.37,67.03,67.23
36.75,37,123.63,67.03,67.23
36.78,37,123.65,67.06,67.23
36.75,37,113.55,67.03,67.23
36.78,37,128.94,67.06,67.23
36.78,37,113.58,67.06,67.23
36.78,37,118.86,67.06,67.23
36.78,37,118.87,67.06,67.23
36.78,37,118.89,67.06,67.23
36.82,37,118.91,67.09,67.23
36.78,37,108.83,67.06,67.23
36.78,37,124.18,67.06,67.23
36.82,37,118.95,67.09,67.23
36.82,37,108.88,67.09,67.23
36.85,37,114.13,67.11,67.23
36.82,37,104.06,67.09,67.23
36.85,37,119.4,67.11,67.23
36.85,37,104.08,67.11,67.23
36.85,37,109.33,67.11,67.23
36.85,37,109.35,67.11,67.23
36.85,37,109.36,67.11,67.23
36.85,37,109.37,67.11,67.23
36.85,37,109.38,67.11,67.23
36.88,37,109.39,67.14,67.23
36.85,37,99.28,67.11,67.23
36.88,37,114.67,67.14,67.23
36.88,37,99.3,67.14,67.23
36.88,37,104.57,67.14,67.23
36.92,37,104.58,67.16,67.23
36.88,37,94.49,67.14,67.23
36.88,37,109.83,67.14,67.23
36.92,37,104.6,67.16,67.23
36.88,37,94.52,67.14,67.23
36.88,37,109.86,67.14,67.23
36.88,37,104.63,67.14,67.23
36.92,37,104.63,67.16,67.23
36.88,37,94.55,67.14,67.23
36.92,37,109.89,67.16,67.23
36.88,37,94.57,67.14,67.23
36.88,37,109.91,67.14,67.23
36.95,37,104.67,67.19,67.23
36.92,37,84.5,67.16,67.23
36.92,37,105.08,67.16,67.23
36.92,37,99.84,67.16,67.23
36.88,37,99.85,67.14,67.23
36.92,37,109.95,67.16,67.23
36.92,37,94.62,67.16,67.23
36.92,37,99.87,67.16,67.23
36.92,37,99.88,67.16,67.23
36.92,37,99.88,67.16,67.23
36.88,37,99.89,67.14,67.23
36.88,37,109.99,67.14,67.23
36.92,37,104.76,67.16,67.23
36.92,37,94.67,67.16,67.23
36.92,37,99.92,67.16,67.23
36.92,37,99.93,67.16,67.23
36.92,37,99.93,67.16,67.23
36.92,37,99.94,67.16,67.23
36.92,37,99.95,67.16,67.23
36.92,37,99.95,67.16,67.23
36.88,37,99.96,67.14,67.23
36.92,37,110.06,67.16,67.23
36.88,37,94.73,67.14,67.23
36.88,37,110.07,67.14,67.23
36.88,37,104.84,67.14,67.23
36.88,37,104.85,67.14,67.23
36.88,37,104.86,67.14,67.23
36.88,37,104.87,67.14,67.23
36.88,37,104.88,67.14,67.23
36.88,37,104.88,67.14,67.23
36.88,37,104.89,67.14,67.23
36.85,37,104.9,67.11,67.23
36.88,37,115.03,67.14,67.23
36.85,37,99.67,67.11,67.23
36.85,37,115.05,67.11,67.23
36.85,37,109.81,67.11,67.23
36.85,37,109.82,67.11,67.23
36.88,37,109.83,67.14,67.23
36.85,37,99.72,67.11,67.23
36.85,37,115.11,67.11,67.23
36.85,37,109.86,67.11,67.23
36.85,37,109.88,67.11,67.23
36.82,37,109.89,67.09,67.23
36.85,37,119.99,67.11,67.23
36.85,37,104.67,67.11,67.23
36.82,37,109.92,67.09,67.23
36.82,37,120.03,67.09,67.23
36.82,37,114.8,67.09,67.23
36.85,37,114.82,67.11,67.23
36.85,37,104.74,67.11,67.23
36.82,37,109.99,67.09,67.23
36.82,37,120.09,67.09,67.23
36.82,37,114.87,67.09,67.23
36.82,37,114.88,67.09,67.23
36.82,37,114.9,67.09,67.23
36.82,37,114.91,67.09,67.23
36.82,37,114.92,67.09,67.23
36.78,37,114.94,67.06,67.23
36.78,37,125.05,67.06,67.23
36.75,37,119.82,67.03,67.23
36.78,37,129.96,67.06,67.23
36.78,37,114.6,67.06,67.23
36.78,37,119.87,67.06,67.23
36.75,37,119.89,67.03,67.23
36.75,37,130.03,67.03,67.23
36.75,37,124.79,67.03,67.23
36.75,37,124.81,67.03,67.23
36.75,37,124.83,67.03,67.23
36.75,37,124.85,67.03,67.23
36.75,37,124.87,67.03,67.23
36.75,37,124.89,67.03,67.23
36.75,37,124.91,67.03,67.23
36.75,37,124.93,67.03,67.23
36.75,37,124.95,67.03,67.23
36.71,37,124.97,67.01,67.23
36.75,37,135.08,67.03,67.23
36.71,37,119.77,67.01,67.23
36.71,37,135.12,67.01,67.23
36.75,37,129.9,67.03,67.23
36.71,37,119.83,67.01,67.23
36.71,37,135.18,67.01,67.23
36.71,37,129.96,67.01,67.23
36.71,37,129.99,67.01,67.23
36.71,37,130.01,67.01,67.23
36.71,37,130.03,67.01,67.23
36.71,37,130.05,67.01,67.23
36.71,37,130.08,67.01,67.23
36.75,37,130.1,67.03,67.23
36.71,37,120.03,67.01,67.23
36.71,37,135.38,67.01,67.23
36.75,37,130.16,67.03,67.23
36.71,37,120.09,67.01,67.23
36.75,37,135.44,67.03,67.23
36.71,37,120.13,67.01,67.23
36.71,37,135.48,67.01,67.23
36.75,37,130.27,67.03,67.23
36.71,37,120.2,67.01,67.23
36.75,37,135.55,67.03,67.23
36.75,37,120.24,67.03,67.23
36.75,37,125.5,67.03,67.23
36.75,37,125.52,67.03,67.23
36.78,37,125.54,67.06,67.23
36.75,37,115.43,67.03,67.23
36.75,37,130.83,67.03,67.23
36.78,37,125.59,67.06,67.23
36.78,37,115.49,67.06,67.23
36.78,37,120.76,67.06,67.23
36.82,37,120.78,67.09,67.23
36.82,37,110.71,67.09,67.23
36.78,37,115.96,67.06,67.23
36.78,37,126.07,67.06,67.23
36.85,37,120.84,67.11,67.23
36.82,37,100.67,67.09,67.23
36.82,37,121.26,67.09,67.23
36.88,37,116.03,67.14,67.23
36.85,37,95.83,67.11,67.23
36.85,37,116.46,67.11,67.23
36.88,37,111.22,67.14,67.23
36.88,37,101.11,67.14,67.23
36.88,37,106.37,67.14,67.23
36.88,37,106.38,67.14,67.23
36.92,37,106.39,67.16,67.23
36.88,37,96.31,67.14,67.23
36.92,37,111.65,67.16,67.23
36.88,37,96.32,67.14,67.23
36.88,37,111.66,67.14,67.23
36.92,37,106.43,67.16,67.23
36.88,37,96.35,67.14,67.23
36.92,37,111.69,67.16,67.23
36.92,37,96.36,67.16,67.23
36.92,37,101.61,67.16,67.23
36.95,37,101.62,67.19,67.23
36.92,37,91.53,67.16,67.23
36.92,37,106.87,67.16,67.23
36.92,37,101.63,67.16,67.23
36.92,37,101.64,67.16,67.23
36.95,37,101.65,67.19,67.23
36.95,37,91.56,67.19,67.23
36.95,37,96.8,67.19,67.23
36.95,37,96.81,67.19,67.23
36.92,37,96.81,67.16,67.23
36.95,37,106.91,67.19,67.23
36.95,37,91.58,67.19,67.23
36.95,37,96.83,67.19,67.23
36.92,37,96.83,67.16,67.23
36.95,37,106.93,67.19,67.23
36.92,37,91.6,67.16,67.23
36.95,37,106.94,67.19,67.23
36.95,37,91.61,67.19,67.23
36.92,37,96.85,67.16,67.23
36.95,37,106.95,67.19,67.23
36.92,37,91.62,67.16,67.23
36.95,37,106.96,67.19,67.23
36.95,37,91.63,67.19,67.23
36.95,37,96.88,67.19,67.23
36.95,37,96.88,67.19,67.23
36.92,37,96.88,67.16,67.23
36.95,37,106.98,67.19,67.23
36.95,37,91.65,67.19,67.23
36.95,37,96.9,67.19,67.23
36.95,37,96.9,67.19,67.23
36.92,37,96.91,67.16,67.23
36.92,37,107,67.16,67.23
36.95,37,101.77,67.19,67.23
36.92,37,91.68,67.16,67.23
36.92,37,107.02,67.16,67.23
36.88,37,101.78,67.14,67.23
36.95,37,111.88,67.19,67.23
36.92,37,86.46,67.16,67.23
36.92,37,107.04,67.16,67.23
36.92,37,101.81,67.16,67.23
36.92,37,101.82,67.16,67.23
36.92,37,101.82,67.16,67.23
36.92,37,101.83,67.16,67.23
36.92,37,101.83,67.16,67.23
36.92,37,101.84,67.16,67.23
36.88,37,101.85,67.14,67.23
36.92,37,111.95,67.16,67.23
36.92,37,96.62,67.16,67.23
36.88,37,101.87,67.14,67.23
36.88,37,111.97,67.14,67.23
36.88,37,106.74,67.14,67.23
36.85,37,106.74,67.11,67.23
36.88,37,116.88,67.14,67.23
36.88,37,101.51,67.14,67.23
36.85,37,106.77,67.11,67.23
36.88,37,116.9,67.14,67.23
36.88,37,101.54,67.14,67.23
36.85,37,106.8,67.11,67.23
36.85,37,116.93,67.11,67.23
36.88,37,111.69,67.14,67.23
36.88,37,101.58,67.14,67.23
36.85,37,106.84,67.11,67.23
36.85,37,116.98,67.11,67.23
36.85,37,111.73,67.11,67.23
36.88,37,111.74,67.14,67.23
36.82,37,101.63,67.09,67.23
36.82,37,127.11,67.09,67.23
36.85,37,116.63,67.11,67.23
36.82,37,106.55,67.09,67.23
36.82,37,121.9,67.09,67.23
36.82,37,116.67,67.09,67.23
36.78,37,116.68,67.06,67.23
36.82,37,126.79,67.09,67.23
36.82,37,111.47,67.09,67.23
36.78,37,116.73,67.06,67.23
36.82,37,126.83,67.09,67.23
36.78,37,111.52,67.06,67.23
36.82,37,126.87,67.09,67.23
36.75,37,111.55,67.03,67.23
36.78,37,137.02,67.06,67.23
36.78,37,116.42,67.06,67.23
36.75,37,121.69,67.03,67.23
36.75,37,131.83,67.03,67.23
36.75,37,126.59,67.03,67.23
36.75,37,126.61,67.03,67.23
36.75,37,126.63,67.03,67.23
36.75,37,126.65,67.03,67.23
36.75,37,126.67,67.03,67.23
36.75,37,126.69,67.03,67.23
36.75,37,126.71,67.03,67.23
36.75,37,126.73,67.03,67.23
36.75,37,126.75,67.03,67.23
36.75,37,126.77,67.03,67.23
36.71,37,126.79,67.01,67.23
36.71,37,136.9,67.01,67.23
36.71,37,131.68,67.01,67.23
36.71,37,131.7,67.01,67.23
36.71,37,131.72,67.01,67.23
36.71,37,131.75,67.01,67.23
36.71,37,131.77,67.01,67.23
36.71,37,131.79,67.01,67.23
36.71,37,131.81,67.01,67.23
36.75,37,131.83,67.03,67.23
36.71,37,121.76,67.01,67.23
36.71,37,137.12,67.01,67.23
36.71,37,131.9,67.01,67.23
36.75,37,131.92,67.03,67.23
36.71,37,121.85,67.01,67.23
36.71,37,137.2,67.01,67.23
36.75,37,131.98,67.03,67.23
36.75,37,121.91,67.03,67.23
36.71,37,127.17,67.01,67.23
36.75,37,137.29,67.03,67.23
36.75,37,121.97,67.03,67.23
36.75,37,127.24,67.03,67.23
36.71,37,127.25,67.01,67.23
36.75,37,137.37,67.03,67.23
36.71,37,122.06,67.01,67.23
36.75,37,137.41,67.03,67.23
36.75,37,122.1,67.03,67.23
36.78,37,127.36,67.06,67.23
36.78,37,117.25,67.06,67.23
36.75,37,122.53,67.03,67.23
36.78,37,132.67,67.06,67.23
36.78,37,117.31,67.06,67.23
36.78,37,122.58,67.06,67.23
36.82,37,122.6,67.09,67.23
36.82,37,112.52,67.09,67.23
36.82,37,117.78,67.09,67.23
36.85,37,117.79,67.11,67.23
36.85,37,107.71,67.11,67.23
36.85,37,112.97,67.11,67.23
36.85,37,112.98,67.11,67.23
36.88,37,112.99,67.14,67.23
36.85,37,102.88,67.11,67.23
36.88,37,118.27,67.14,67.23
36.88,37,102.9,67.14,67.23
36.88,37,108.17,67.14,67.23
36.88,37,108.17,67.14,67.23
36.88,37,108.18,67.14,67.23
36.92,37,108.19,67.16,67.23
36.92,37,98.11,67.16,67.23
36.88,37,103.36,67.14,67.23
36.92,37,113.46,67.16,67.23
36.92,37,98.13,67.16,67.23
36.92,37,103.38,67.16,67.23
36.92,37,103.38,67.16,67.23
36.92,37,103.39,67.16,67.23
36.95,37,103.4,67.19,67.23
36.92,37,93.31,67.16,67.23
36.92,37,108.65,67.16,67.23
36.92,37,103.41,67.16,67.23
36.95,37,103.42,67.19,67.23
36.95,37,93.33,67.19,67.23
36.95,37,98.58,67.19,67.23
36.95,37,98.58,67.19,67.23
36.95,37,98.59,67.19,67.23
36.95,37,98.59,67.19,67.23
36.95,37,98.59,67.19,67.23
36.95,37,98.6,67.19,67.23
36.95,37,98.6,67.19,67.23
36.95,37,98.61,67.19,67.23
36.95,37,98.61,67.19,67.23
36.92,37,98.61,67.16,67.23
36.95,37,108.71,67.19,67.23
36.95,37,93.38,67.19,67.23
36.95,37,98.63,67.19,67.23
36.95,37,98.63,67.19,67.23
36.95,37,98.63,67.19,67.23
36.95,37,98.64,67.19,67.23
36.95,37,98.64,67.19,67.23
36.95,37,98.65,67.19,67.23
36.95,37,98.65,67.19,67.23
36.95,37,98.65,67.19,67.23
36.95,37,98.66,67.19,67.23
36.95,37,98.66,67.19,67.23
36.92,37,98.66,67.16,67.23
36.95,37,108.76,67.19,67.23
36.92,37,93.43,67.16,67.23
36.95,37,108.77,67.19,67.23
36.95,37,93.44,67.19,67.23
36.95,37,98.69,67.19,67.23
36.95,37,98.69,67.19,67.23
36.92,37,98.7,67.16,67.23
36.95,37,108.79,67.19,67.23
36.95,37,93.46,67.19,67.23
36.92,37,98.71,67.16,67.23
36.92,37,108.81,67.16,67.23
36.92,37,103.57,67.16,67.23
36.95,37,103.58,67.19,67.23
36.92,37,93.49,67.16,67.23
36.92,37,108.83,67.16,67.23
36.92,37,103.59,67.16,67.23
36.92,37,103.6,67.16,67.23
36.88,37,103.61,67.14,67.23
36.92,37,113.7,67.16,67.23
36.92,37,98.38,67.16,67.23
36.88,37,103.63,67.14,67.23
36.92,37,113.73,67.16,67.23
36.88,37,98.4,67.14,67.23
36.88,37,113.74,67.14,67.23
36.88,37,108.51,67.14,67.23
36.88,37,108.52,67.14,67.23
36.88,37,108.53,67.14,67.23
36.85,37,108.54,67.11,67.23
36.88,37,118.67,67.14,67.23
36.88,37,103.3,67.14,67.23
36.85,37,108.57,67.11,67.23
36.88,37,118.7,67.14,67.23
36.88,37,103.33,67.14,67.23
36.85,37,108.59,67.11,67.23
36.85,37,118.73,67.11,67.23
36.82,37,113.48,67.09,67.23
36.85,37,123.59,67.11,67.23
36.85,37,108.26,67.11,67.23
36.85,37,113.52,67.11,67.23
36.85,37,113.53,67.11,67.23
36.85,37,113.54,67.11,67.23
36.85,37,113.55,67.11,67.23
36.82,37,113.56,67.09,67.23
36.82,37,123.67,67.09,67.23
36.82,37,118.44,67.09,67.23
36.82,37,118.46,67.09,67.23
36.82,37,118.47,67.09,67.23
36.78,37,118.48,67.06,67.23
36.78,37,128.59,67.06,67.23
36.82,37,123.37,67.09,67.23
36.78,37,113.29,67.06,67.23
36.78,37,128.64,67.06,67.23
36.78,37,123.41,67.06,67.23
36.78,37,123.43,67.06,67.23
36.78,37,123.45,67.06,67.23
36.78,37,123.46,67.06,67.23
36.75,37,123.48,67.03,67.23
36.75,37,133.62,67.03,67.23
36.75,37,128.38,67.03,67.23
36.75,37,128.4,67.03,67.23
36.75,37,128.42,67.03,67.23
36.75,37,128.44,67.03,67.23
36.75,37,128.46,67.03,67.23
36.75,37,128.48,67.03,67.23
36.75,37,128.5,67.03,67.23
36.75,37,128.52,67.03,67.23
36.75,37,128.54,67.03,67.23
36.75,37,128.56,67.03,67.23
36.75,37,128.58,67.03,67.23
36.75,37,128.6,67.03,67.23
36.75,37,128.62,67.03,67.23
36.75,37,128.64,67.03,67.23
36.78,37,128.66,67.06,67.23
36.78,37,118.55,67.06,67.23
36.78,37,123.83,67.06,67.23
36.78,37,123.84,67.06,67.23
36.78,37,123.86,67.06,67.23
36.78,37,123.88,67.06,67.23
36.82,37,123.89,67.09,67.23
36.82,37,113.82,67.09,67.23
36.78,37,119.07,67.06,67.23
36.82,37,129.18,67.09,67.23
36.85,37,113.86,67.11,67.23
36.85,37,109.03,67.11,67.23
36.82,37,114.28,67.09,67.23
36.85,37,124.38,67.11,67.23
36.82,37,109.06,67.09,67.23
36.82,37,124.41,67.09,67.23
36.85,37,119.18,67.11,67.23
36.88,37,109.1,67.14,67.23
36.88,37,104.23,67.14,67.23
36.88,37,109.5,67.14,67.23
36.88,37,109.51,67.14,67.23
36.85,37,109.52,67.11,67.23
36.88,37,119.65,67.14,67.23
36.92,37,104.28,67.16,67.23
36.92,37,99.46,67.16,67.23
36.88,37,104.7,67.14,67.23
36.92,37,114.8,67.16,67.23
36.92,37,99.48,67.16,67.23
36.92,37,104.72,67.16,67.23
36.95,37,104.73,67.19,67.23
36.95,37,94.64,67.19,67.23
36.92,37,99.89,67.16,67.23
36.95,37,109.99,67.19,67.23
36.95,37,94.66,67.19,67.23
36.92,37,99.9,67.16,67.23
36.95,37,110,67.19,67.23
36.99,37,94.67,67.22,67.23
36.99,37,89.79,67.22,67.23
36.95,37,95.05,67.19,67.23
36.99,37,105.18,67.22,67.23
36.99,37,89.8,67.22,67.23
36.99,37,95.06,67.22,67.23
36.99,37,95.06,67.22,67.23
36.95,37,95.06,67.19,67.23
36.99,37,105.19,67.22,67.23
36.99,37,89.81,67.22,67.23
36.95,37,95.07,67.19,67.23
36.99,37,105.19,67.22,67.23
36.95,37,89.81,67.19,67.23
36.99,37,105.2,67.22,67.23
36.95,37,89.82,67.19,67.23
36.99,37,105.2,67.22,67.23
36.99,37,89.82,67.22,67.23
36.99,37,95.08,67.22,67.23
36.99,37,95.08,67.22,67.23
36.99,37,95.08,67.22,67.23
36.99,37,95.09,67.22,67.23
36.99,37,95.09,67.22,67.23
36.95,37,95.09,67.19,67.23
36.99,37,105.21,67.22,67.23
36.95,37,89.84,67.19,67.23
36.99,37,105.22,67.22,67.23
36.95,37,89.84,67.19,67.23
36.99,37,105.22,67.22,67.23
36.95,37,89.84,67.19,67.23
36.99,37,105.23,67.22,67.23
36.95,37,89.85,67.19,67.23
36.99,37,105.23,67.22,67.23
36.95,37,89.85,67.19,67.23
36.95,37,105.24,67.19,67.23
36.95,37,99.98,67.19,67.23
36.95,37,99.99,67.19,67.23
36.95,37,99.99,67.19,67.23
36.95,37,99.99,67.19,67.23
36.95,37,100,67.19,67.23
36.95,37,100,67.19,67.23
36.95,37,100,67.19,67.23
36.92,37,100.01,67.16,67.23
36.95,37,110.11,67.19,67.23
36.95,37,94.78,67.19,67.23
36.95,37,100.02,67.19,67.23
36.95,37,100.03,67.19,67.23
36.95,37,100.03,67.19,67.23
36.95,37,100.03,67.19,67.23
36.92,37,100.04,67.16,67.23
36.95,37,110.13,67.19,67.23
36.92,37,94.81,67.16,67.23
