Temp,Setpoint,Output,,
36.65,37,115.54,66.95,67.23
36.65,37,123.96,66.95,67.23
36.65,37,123.99,66.95,67.23
36.65,37,124.02,66.95,67.23
36.71,37,124.05,67.01,67.23
36.68,37,98.35,66.98,67.23
36.68,37,128.02,66.98,67.23
36.68,37,119.66,66.98,67.23
36.68,37,119.69,66.98,67.23
36.71,37,119.71,67.01,67.23
36.71,37,106.9,67.01,67.23
36.75,37,115.31,67.03,67.23
36.71,37,102.49,67.01,67.23
36.71,37,123.74,67.01,67.23
36.75,37,115.38,67.03,67.23
36.71,37,102.56,67.01,67.23
36.75,37,123.81,67.03,67.23
36.75,37,102.6,67.03,67.23
36.75,37,111.01,67.03,67.23
36.78,37,111.03,67.06,67.23
36.78,37,98.17,67.06,67.23
36.78,37,106.6,67.06,67.23
36.78,37,106.62,67.06,67.23
36.78,37,106.64,67.06,67.23
36.78,37,106.66,67.06,67.23
36.82,37,106.67,67.09,67.23
36.78,37,93.85,67.06,67.23
36.82,37,115.1,67.09,67.23
36.82,37,93.88,67.09,67.23
36.85,37,102.28,67.11,67.23
36.85,37,89.46,67.11,67.23
36.85,37,97.86,67.11,67.23
36.85,37,97.87,67.11,67.23
36.82,37,97.88,67.09,67.23
36.88,37,110.74,67.14,67.23
36.85,37,76.64,67.11,67.23
36.85,37,106.33,67.11,67.23
36.85,37,97.93,67.11,67.23
36.88,37,97.94,67.14,67.23
36.88,37,85.07,67.14,67.23
36.88,37,93.5,67.14,67.23
36.88,37,93.51,67.14,67.23
36.85,37,93.52,67.11,67.23
36.85,37,106.41,67.11,67.23
36.85,37,98.01,67.11,67.23
36.88,37,98.02,67.14,67.23
36.88,37,85.15,67.14,67.23
36.88,37,93.57,67.14,67.23
36.88,37,93.58,67.14,67.23
36.88,37,93.59,67.14,67.23
36.88,37,93.6,67.14,67.23
36.88,37,93.61,67.14,67.23
36.88,37,93.62,67.14,67.23
36.88,37,93.63,67.14,67.23
36.88,37,93.64,67.14,67.23
36.88,37,93.65,67.14,67.23
36.92,37,93.66,67.16,67.23
36.85,37,80.83,67.11,67.23
36.88,37,114.95,67.14,67.23
36.88,37,85.28,67.14,67.23
36.88,37,93.7,67.14,67.23
36.88,37,93.71,67.14,67.23
36.85,37,93.72,67.11,67.23
36.88,37,106.61,67.14,67.23
36.88,37,85.33,67.14,67.23
36.88,37,93.75,67.14,67.23
36.88,37,93.76,67.14,67.23
36.88,37,93.77,67.14,67.23
36.85,37,93.78,67.11,67.23
36.85,37,106.68,67.11,67.23
36.88,37,98.28,67.14,67.23
36.88,37,85.41,67.14,67.23
36.88,37,93.83,67.14,67.23
36.88,37,93.84,67.14,67.23
36.85,37,93.85,67.11,67.23
36.85,37,106.74,67.11,67.23
36.88,37,98.34,67.14,67.23
36.88,37,85.47,67.14,67.23
36.85,37,93.89,67.11,67.23
36.85,37,106.79,67.11,67.23
36.85,37,98.39,67.11,67.23
36.85,37,98.4,67.11,67.23
36.85,37,98.41,67.11,67.23
36.85,37,98.43,67.11,67.23
36.82,37,98.44,67.09,67.23
36.85,37,111.3,67.11,67.23
36.82,37,90.08,67.09,67.23
36.85,37,111.32,67.11,67.23
36.82,37,90.11,67.09,67.23
36.82,37,111.35,67.09,67.23
36.82,37,102.98,67.09,67.23
36.78,37,103,67.06,67.23
36.82,37,115.86,67.09,67.23
36.82,37,94.64,67.09,67.23
36.82,37,103.05,67.09,67.23
36.82,37,103.06,67.09,67.23
36.78,37,103.08,67.06,67.23
36.82,37,115.94,67.09,67.23
36.82,37,94.73,67.09,67.23
36.78,37,103.13,67.06,67.23
36.75,37,115.99,67.03,67.23
36.75,37,120.5,67.03,67.23
36.78,37,112.11,67.06,67.23
36.78,37,99.25,67.06,67.23
36.75,37,107.68,67.03,67.23
36.78,37,120.58,67.06,67.23
36.75,37,99.31,67.03,67.23
36.75,37,120.62,67.03,67.23
36.78,37,112.23,67.06,67.23
36.75,37,99.37,67.03,67.23
36.71,37,120.68,67.01,67.23
36.75,37,125.14,67.03,67.23
36.75,37,103.93,67.03,67.23
36.75,37,112.34,67.03,67.23
36.75,37,112.36,67.03,67.23
36.71,37,112.38,67.01,67.23
36.75,37,125.25,67.03,67.23
36.71,37,104.04,67.01,67.23
36.71,37,125.29,67.01,67.23
36.75,37,116.93,67.03,67.23
36.71,37,104.11,67.01,67.23
36.71,37,125.36,67.01,67.23
36.71,37,117,67.01,67.23
36.71,37,117.03,67.01,67.23
36.71,37,117.05,67.01,67.23
36.68,37,117.07,66.98,67.23
36.68,37,129.94,66.98,67.23
36.68,37,121.58,66.98,67.23
36.71,37,121.61,67.01,67.23
36.68,37,108.79,66.98,67.23
36.68,37,130.05,66.98,67.23
36.65,37,121.69,66.95,67.23
36.68,37,134.6,66.98,67.23
36.68,37,113.34,66.98,67.23
36.65,37,121.77,66.95,67.23
36.68,37,134.68,66.98,67.23
36.68,37,113.42,66.98,67.23
36.65,37,121.86,66.95,67.23
36.68,37,134.77,66.98,67.23
36.65,37,113.51,66.95,67.23
36.65,37,134.83,66.95,67.23
36.65,37,126.45,66.95,67.23
36.65,37,126.48,66.95,67.23
36.65,37,126.51,66.95,67.23
36.65,37,126.54,66.95,67.23
36.61,37,126.57,66.93,67.23
36.65,37,139.44,66.95,67.23
36.65,37,118.24,66.95,67.23
36.65,37,126.66,66.95,67.23
36.65,37,126.69,66.95,67.23
36.65,37,126.72,66.95,67.23
36.65,37,126.75,66.95,67.23
36.65,37,126.78,66.95,67.23
36.65,37,126.81,66.95,67.23
36.65,37,126.84,66.95,67.23
36.68,37,126.87,66.98,67.23
36.65,37,114.02,66.95,67.23
36.61,37,135.34,66.93,67.23
36.65,37,139.8,66.95,67.23
36.65,37,118.6,66.95,67.23
36.65,37,127.02,66.95,67.23
36.65,37,127.05,66.95,67.23
36.68,37,127.08,66.98,67.23
36.68,37,114.23,66.98,67.23
36.68,37,122.67,66.98,67.23
36.68,37,122.69,66.98,67.23
36.65,37,122.72,66.95,67.23
36.65,37,135.63,66.95,67.23
36.68,37,127.25,66.98,67.23
36.68,37,114.4,66.98,67.23
36.65,37,122.83,66.95,67.23
36.68,37,135.74,66.98,67.23
36.68,37,114.48,66.98,67.23
36.65,37,122.92,66.95,67.23
36.68,37,135.83,66.98,67.23
36.65,37,114.56,66.95,67.23
36.68,37,135.89,66.98,67.23
36.68,37,114.62,66.98,67.23
36.68,37,123.06,66.98,67.23
36.68,37,123.09,66.98,67.23
36.68,37,123.11,66.98,67.23
36.68,37,123.14,66.98,67.23
36.68,37,123.17,66.98,67.23
36.71,37,123.2,67.01,67.23
36.71,37,110.38,67.01,67.23
36.68,37,118.79,66.98,67.23
36.71,37,131.66,67.01,67.23
36.71,37,110.45,67.01,67.23
36.71,37,118.87,67.01,67.23
36.71,37,118.89,67.01,67.23
36.71,37,118.91,67.01,67.23
36.71,37,118.94,67.01,67.23
36.75,37,118.96,67.03,67.23
36.71,37,106.14,67.01,67.23
36.75,37,127.39,67.03,67.23
36.71,37,106.19,67.01,67.23
36.71,37,127.44,67.01,67.23
36.75,37,119.08,67.03,67.23
36.71,37,106.26,67.01,67.23
36.71,37,127.51,67.01,67.23
36.75,37,119.15,67.03,67.23
36.71,37,106.33,67.01,67.23
36.75,37,127.58,67.03,67.23
36.75,37,106.37,67.03,67.23
36.71,37,114.78,67.01,67.23
36.71,37,127.65,67.01,67.23
36.75,37,119.28,67.03,67.23
36.75,37,106.47,67.03,67.23
36.78,37,114.87,67.06,67.23
36.75,37,102.01,67.03,67.23
36.75,37,123.32,67.03,67.23
36.75,37,114.93,67.03,67.23
36.75,37,114.96,67.03,67.23
36.75,37,114.98,67.03,67.23
36.75,37,115,67.03,67.23
36.75,37,115.02,67.03,67.23
36.75,37,115.04,67.03,67.23
36.75,37,115.06,67.03,67.23
36.75,37,115.08,67.03,67.23
36.75,37,115.11,67.03,67.23
36.75,37,115.13,67.03,67.23
36.75,37,115.15,67.03,67.23
36.75,37,115.17,67.03,67.23
36.75,37,115.19,67.03,67.23
36.71,37,115.21,67.01,67.23
36.75,37,128.08,67.03,67.23
36.75,37,106.87,67.03,67.23
36.75,37,115.28,67.03,67.23
36.71,37,115.3,67.01,67.23
36.71,37,128.17,67.01,67.23
36.71,37,119.8,67.01,67.23
36.75,37,119.83,67.03,67.23
36.75,37,107.01,67.03,67.23
36.71,37,115.42,67.01,67.23
36.71,37,128.28,67.01,67.23
36.75,37,119.92,67.03,67.23
36.75,37,107.1,67.03,67.23
36.75,37,115.51,67.03,67.23
36.71,37,115.53,67.01,67.23
36.71,37,128.39,67.01,67.23
36.75,37,120.03,67.03,67.23
36.71,37,107.21,67.01,67.23
36.71,37,128.46,67.01,67.23
36.71,37,120.1,67.01,67.23
36.71,37,120.13,67.01,67.23
36.75,37,120.15,67.03,67.23
36.71,37,107.33,67.01,67.23
36.75,37,128.58,67.03,67.23
36.71,37,107.38,67.01,67.23
36.75,37,128.63,67.03,67.23
36.71,37,107.42,67.01,67.23
36.71,37,128.67,67.01,67.23
36.71,37,120.31,67.01,67.23
36.71,37,120.34,67.01,67.23
36.75,37,120.36,67.03,67.23
36.75,37,107.54,67.03,67.23
36.71,37,115.95,67.01,67.23
36.75,37,128.81,67.03,67.23
36.75,37,107.61,67.03,67.23
36.75,37,116.02,67.03,67.23
36.75,37,116.04,67.03,67.23
36.75,37,116.06,67.03,67.23
36.78,37,116.08,67.06,67.23
36.75,37,103.22,67.03,67.23
36.75,37,124.53,67.03,67.23
36.75,37,116.14,67.03,67.23
36.78,37,116.16,67.06,67.23
36.75,37,103.3,67.03,67.23
36.78,37,124.61,67.06,67.23
36.82,37,103.34,67.09,67.23
36.78,37,98.93,67.06,67.23
36.78,37,120.17,67.06,67.23
36.75,37,111.81,67.03,67.23
36.75,37,124.71,67.03,67.23
36.78,37,116.32,67.06,67.23
36.78,37,103.46,67.06,67.23
36.78,37,111.89,67.06,67.23
36.78,37,111.9,67.06,67.23
36.78,37,111.92,67.06,67.23
36.82,37,111.94,67.09,67.23
36.78,37,99.12,67.06,67.23
36.82,37,120.36,67.09,67.23
36.78,37,99.15,67.06,67.23
36.78,37,120.4,67.06,67.23
36.78,37,112.03,67.06,67.23
36.78,37,112.05,67.06,67.23
36.82,37,112.07,67.09,67.23
36.78,37,99.24,67.06,67.23
36.78,37,120.49,67.06,67.23
36.78,37,112.12,67.06,67.23
36.82,37,112.14,67.09,67.23
36.78,37,99.31,67.06,67.23
36.78,37,120.56,67.06,67.23
36.78,37,112.19,67.06,67.23
36.78,37,112.21,67.06,67.23
36.82,37,112.23,67.09,67.23
36.78,37,99.4,67.06,67.23
36.78,37,120.65,67.06,67.23
36.78,37,112.28,67.06,67.23
36.78,37,112.3,67.06,67.23
36.78,37,112.32,67.06,67.23
36.78,37,112.33,67.06,67.23
36.82,37,112.35,67.09,67.23
36.78,37,99.53,67.06,67.23
36.75,37,120.77,67.03,67.23
36.78,37,125.29,67.06,67.23
36.75,37,104.02,67.03,67.23
36.75,37,125.33,67.03,67.23
36.78,37,116.94,67.06,67.23
36.78,37,104.08,67.06,67.23
36.78,37,112.51,67.06,67.23
36.78,37,112.53,67.06,67.23
36.78,37,112.54,67.06,67.23
36.75,37,112.56,67.03,67.23
36.75,37,125.46,67.03,67.23
36.75,37,117.07,67.03,67.23
36.75,37,117.1,67.03,67.23
36.75,37,117.12,67.03,67.23
36.75,37,117.14,67.03,67.23
36.75,37,117.16,67.03,67.23
36.75,37,117.18,67.03,67.23
36.75,37,117.2,67.03,67.23
36.71,37,117.22,67.01,67.23
36.75,37,130.09,67.03,67.23
36.71,37,108.88,67.01,67.23
36.71,37,130.13,67.01,67.23
36.71,37,121.77,67.01,67.23
36.75,37,121.8,67.03,67.23
36.71,37,108.98,67.01,67.23
36.75,37,130.23,67.03,67.23
36.71,37,109.02,67.01,67.23
36.71,37,130.27,67.01,67.23
36.75,37,121.91,67.03,67.23
36.71,37,109.09,67.01,67.23
36.71,37,130.34,67.01,67.23
36.71,37,121.98,67.01,67.23
36.71,37,122.01,67.01,67.23
36.68,37,122.03,66.98,67.23
36.71,37,134.9,67.01,67.23
36.71,37,113.7,67.01,67.23
36.71,37,122.11,67.01,67.23
36.71,37,122.13,67.01,67.23
36.71,37,122.16,67.01,67.23
36.71,37,122.18,67.01,67.23
36.71,37,122.2,67.01,67.23
36.71,37,122.23,67.01,67.23
36.71,37,122.25,67.01,67.23
36.71,37,122.28,67.01,67.23
36.71,37,122.3,67.01,67.23
36.71,37,122.33,67.01,67.23
36.71,37,122.35,67.01,67.23
36.75,37,122.37,67.03,67.23
36.71,37,109.56,67.01,67.23
36.71,37,130.81,67.01,67.23
36.71,37,122.44,67.01,67.23
36.71,37,122.47,67.01,67.23
36.71,37,122.49,67.01,67.23
36.75,37,122.52,67.03,67.23
36.71,37,109.7,67.01,67.23
36.71,37,130.95,67.01,67.23
36.71,37,122.59,67.01,67.23
36.71,37,122.61,67.01,67.23
36.75,37,122.64,67.03,67.23
36.71,37,109.82,67.01,67.23
36.71,37,131.07,67.01,67.23
36.75,37,122.71,67.03,67.23
36.75,37,109.89,67.03,67.23
36.71,37,118.29,67.01,67.23
36.71,37,131.16,67.01,67.23
36.75,37,122.8,67.03,67.23
36.71,37,109.98,67.01,67.23
36.71,37,131.23,67.01,67.23
36.75,37,122.87,67.03,67.23
36.71,37,110.05,67.01,67.23
36.71,37,131.3,67.01,67.23
36.75,37,122.94,67.03,67.23
36.75,37,110.12,67.03,67.23
36.75,37,118.53,67.03,67.23
36.75,37,118.55,67.03,67.23
36.71,37,118.57,67.01,67.23
36.75,37,131.43,67.03,67.23
36.71,37,110.23,67.01,67.23
36.75,37,131.48,67.03,67.23
36.75,37,110.27,67.03,67.23
36.71,37,118.68,67.01,67.23
36.75,37,131.55,67.03,67.23
36.75,37,110.34,67.03,67.23
36.78,37,118.75,67.06,67.23
36.78,37,105.89,67.06,67.23
36.78,37,114.32,67.06,67.23
36.75,37,114.33,67.03,67.23
36.78,37,127.24,67.06,67.23
36.78,37,105.96,67.06,67.23
36.78,37,114.39,67.06,67.23
36.82,37,114.41,67.09,67.23
36.75,37,101.59,67.03,67.23
36.78,37,135.72,67.06,67.23
36.82,37,106.06,67.09,67.23
36.78,37,101.64,67.06,67.23
36.82,37,122.89,67.09,67.23
36.82,37,101.68,67.09,67.23
36.82,37,110.08,67.09,67.23
36.78,37,110.09,67.06,67.23
36.82,37,122.95,67.09,67.23
36.82,37,101.74,67.09,67.23
36.82,37,110.14,67.09,67.23
36.82,37,110.16,67.09,67.23
36.82,37,110.17,67.09,67.23
36.85,37,110.19,67.11,67.23
36.82,37,97.36,67.09,67.23
36.82,37,118.6,67.09,67.23
36.85,37,110.23,67.11,67.23
36.85,37,97.4,67.11,67.23
36.85,37,105.8,67.11,67.23
36.85,37,105.82,67.11,67.23
36.85,37,105.83,67.11,67.23
36.85,37,105.84,67.11,67.23
36.88,37,105.85,67.14,67.23
36.85,37,92.99,67.11,67.23
36.85,37,114.29,67.11,67.23
36.85,37,105.89,67.11,67.23
36.85,37,105.9,67.11,67.23
36.85,37,105.92,67.11,67.23
36.85,37,105.93,67.11,67.23
36.85,37,105.94,67.11,67.23
36.85,37,105.95,67.11,67.23
36.82,37,105.97,67.09,67.23
36.85,37,118.82,67.11,67.23
36.82,37,97.61,67.09,67.23
36.85,37,118.85,67.11,67.23
36.85,37,97.64,67.11,67.23
36.85,37,106.04,67.11,67.23
36.88,37,106.05,67.14,67.23
36.85,37,93.18,67.11,67.23
36.85,37,114.48,67.11,67.23
36.85,37,106.08,67.11,67.23
36.85,37,106.1,67.11,67.23
36.85,37,106.11,67.11,67.23
36.85,37,106.12,67.11,67.23
36.85,37,106.14,67.11,67.23
36.85,37,106.15,67.11,67.23
36.85,37,106.16,67.11,67.23
36.85,37,106.17,67.11,67.23
36.85,37,106.19,67.11,67.23
36.82,37,106.2,67.09,67.23
36.82,37,119.06,67.09,67.23
36.85,37,110.69,67.11,67.23
36.85,37,97.86,67.11,67.23
36.85,37,106.26,67.11,67.23
36.82,37,106.27,67.09,67.23
36.85,37,119.13,67.11,67.23
36.82,37,97.91,67.09,67.23
36.82,37,119.15,67.09,67.23
36.82,37,110.78,67.09,67.23
36.82,37,110.8,67.09,67.23
36.82,37,110.81,67.09,67.23
36.78,37,110.83,67.06,67.23
36.82,37,123.69,67.09,67.23
36.78,37,102.48,67.06,67.23
36.82,37,123.73,67.09,67.23
36.78,37,102.51,67.06,67.23
36.78,37,123.76,67.06,67.23
36.75,37,115.39,67.03,67.23
36.78,37,128.29,67.06,67.23
36.78,37,107.02,67.06,67.23
36.78,37,115.45,67.06,67.23
36.75,37,115.47,67.03,67.23
36.75,37,128.37,67.03,67.23
36.78,37,119.98,67.06,67.23
36.75,37,107.12,67.03,67.23
36.78,37,128.43,67.06,67.23
36.75,37,107.16,67.03,67.23
36.75,37,128.47,67.03,67.23
36.78,37,120.08,67.06,67.23
36.78,37,107.22,67.06,67.23
36.75,37,115.65,67.03,67.23
36.75,37,128.55,67.03,67.23
36.75,37,120.16,67.03,67.23
36.75,37,120.18,67.03,67.23
36.75,37,120.2,67.03,67.23
36.78,37,120.22,67.06,67.23
36.75,37,107.36,67.03,67.23
36.75,37,128.68,67.03,67.23
36.75,37,120.29,67.03,67.23
36.75,37,120.31,67.03,67.23
36.75,37,120.33,67.03,67.23
36.75,37,120.35,67.03,67.23
36.75,37,120.37,67.03,67.23
36.75,37,120.39,67.03,67.23
36.75,37,120.41,67.03,67.23
36.75,37,120.44,67.03,67.23
36.71,37,120.46,67.01,67.23
36.75,37,133.32,67.03,67.23
36.75,37,112.12,67.03,67.23
36.78,37,120.52,67.06,67.23
36.75,37,107.66,67.03,67.23
36.75,37,128.98,67.03,67.23
36.75,37,120.59,67.03,67.23
36.78,37,120.61,67.06,67.23
36.75,37,107.75,67.03,67.23
36.78,37,129.06,67.06,67.23
36.78,37,107.79,67.06,67.23
36.78,37,116.22,67.06,67.23
36.78,37,116.23,67.06,67.23
36.75,37,116.25,67.03,67.23
36.75,37,129.15,67.03,67.23
36.78,37,120.76,67.06,67.23
36.75,37,107.9,67.03,67.23
36.78,37,129.22,67.06,67.23
36.78,37,107.94,67.06,67.23
36.75,37,116.37,67.03,67.23
36.78,37,129.27,67.06,67.23
36.78,37,108,67.06,67.23
36.78,37,116.43,67.06,67.23
36.78,37,116.45,67.06,67.23
36.78,37,116.47,67.06,67.23
36.78,37,116.49,67.06,67.23
36.82,37,116.51,67.09,67.23
36.82,37,103.68,67.09,67.23
36.78,37,112.08,67.06,67.23
36.82,37,124.94,67.09,67.23
36.82,37,103.73,67.09,67.23
36.82,37,112.13,67.09,67.23
36.82,37,112.15,67.09,67.23
36.78,37,112.16,67.06,67.23
36.82,37,125.02,67.09,67.23
36.82,37,103.81,67.09,67.23
36.82,37,112.21,67.09,67.23
36.82,37,112.23,67.09,67.23
36.78,37,112.24,67.06,67.23
36.82,37,125.1,67.09,67.23
36.82,37,103.89,67.09,67.23
36.82,37,112.29,67.09,67.23
36.82,37,112.31,67.09,67.23
36.82,37,112.32,67.09,67.23
36.85,37,112.34,67.11,67.23
36.85,37,99.51,67.11,67.23
36.82,37,107.91,67.09,67.23
36.82,37,120.77,67.09,67.23
36.82,37,112.4,67.09,67.23
36.85,37,112.41,67.11,67.23
36.85,37,99.58,67.11,67.23
36.85,37,107.98,67.11,67.23
36.82,37,108,67.09,67.23
36.82,37,120.85,67.09,67.23
36.82,37,112.48,67.09,67.23
36.82,37,112.5,67.09,67.23
36.82,37,112.51,67.09,67.23
36.82,37,112.53,67.09,67.23
36.85,37,112.54,67.11,67.23
36.85,37,99.71,67.11,67.23
36.85,37,108.11,67.11,67.23
36.85,37,108.13,67.11,67.23
36.82,37,108.14,67.09,67.23
36.82,37,121,67.09,67.23
36.82,37,112.63,67.09,67.23
36.82,37,112.64,67.09,67.23
36.82,37,112.66,67.09,67.23
36.85,37,112.67,67.11,67.23
36.85,37,99.84,67.11,67.23
36.82,37,108.24,67.09,67.23
36.78,37,121.1,67.06,67.23
36.82,37,125.58,67.09,67.23
36.78,37,104.36,67.06,67.23
36.82,37,125.61,67.09,67.23
36.82,37,104.4,67.09,67.23
36.78,37,112.8,67.06,67.23
36.78,37,125.66,67.06,67.23
36.78,37,117.29,67.06,67.23
36.82,37,117.31,67.09,67.23
36.82,37,104.48,67.09,67.23
36.82,37,112.89,67.09,67.23
36.78,37,112.9,67.06,67.23
36.78,37,125.76,67.06,67.23
36.75,37,117.39,67.03,67.23
36.82,37,130.29,67.09,67.23
36.75,37,96.18,67.03,67.23
36.78,37,138.72,67.06,67.23
36.78,37,109.06,67.06,67.23
36.78,37,117.49,67.06,67.23
36.78,37,117.51,67.06,67.23
36.75,37,117.53,67.03,67.23
36.75,37,130.43,67.03,67.23
36.78,37,122.04,67.06,67.23
36.78,37,109.18,67.06,67.23
36.78,37,117.61,67.06,67.23
36.75,37,117.62,67.03,67.23
36.78,37,130.53,67.06,67.23
36.78,37,109.25,67.06,67.23
36.75,37,117.68,67.03,67.23
36.75,37,130.58,67.03,67.23
36.71,37,122.19,67.01,67.23
36.71,37,135.06,67.01,67.23
36.75,37,126.7,67.03,67.23
36.75,37,113.88,67.03,67.23
36.75,37,122.29,67.03,67.23
36.75,37,122.31,67.03,67.23
36.75,37,122.33,67.03,67.23
36.75,37,122.35,67.03,67.23
36.75,37,122.37,67.03,67.23
36.75,37,122.39,67.03,67.23
36.75,37,122.41,67.03,67.23
36.75,37,122.44,67.03,67.23
36.75,37,122.46,67.03,67.23
36.75,37,122.48,67.03,67.23
36.75,37,122.5,67.03,67.23
36.78,37,122.52,67.06,67.23
36.78,37,109.66,67.06,67.23
36.75,37,118.09,67.03,67.23
36.75,37,130.99,67.03,67.23
36.75,37,122.6,67.03,67.23
36.75,37,122.62,67.03,67.23
36.75,37,122.64,67.03,67.23
36.75,37,122.66,67.03,67.23
36.75,37,122.69,67.03,67.23
36.75,37,122.71,67.03,67.23
36.75,37,122.73,67.03,67.23
36.75,37,122.75,67.03,67.23
36.75,37,122.77,67.03,67.23
36.75,37,122.79,67.03,67.23
36.75,37,122.81,67.03,67.23
36.75,37,122.84,67.03,67.23
36.75,37,122.86,67.03,67.23
36.75,37,122.88,67.03,67.23
36.78,37,122.9,67.06,67.23
36.75,37,110.04,67.03,67.23
36.75,37,131.35,67.03,67.23
36.75,37,122.96,67.03,67.23
36.78,37,122.98,67.06,67.23
36.82,37,110.12,67.09,67.23
36.75,37,105.71,67.03,67.23
36.78,37,139.84,67.06,67.23
36.78,37,110.18,67.06,67.23
36.75,37,118.61,67.03,67.23
36.75,37,131.51,67.03,67.23
36.75,37,123.12,67.03,67.23
36.75,37,123.14,67.03,67.23
36.75,37,123.16,67.03,67.23
36.75,37,123.18,67.03,67.23
36.75,37,123.2,67.03,67.23
36.75,37,123.23,67.03,67.23
36.78,37,123.25,67.06,67.23
36.75,37,110.39,67.03,67.23
36.75,37,131.7,67.03,67.23
36.78,37,123.31,67.06,67.23
36.75,37,110.45,67.03,67.23
36.78,37,131.76,67.06,67.23
36.75,37,110.49,67.03,67.23
36.78,37,131.8,67.06,67.23
36.75,37,110.53,67.03,67.23
36.75,37,131.84,67.03,67.23
36.75,37,123.45,67.03,67.23
36.75,37,123.47,67.03,67.23
36.75,37,123.49,67.03,67.23
36.78,37,123.51,67.06,67.23
36.75,37,110.65,67.03,67.23
36.75,37,131.96,67.03,67.23
36.78,37,123.58,67.06,67.23
36.82,37,110.71,67.09,67.23
36.78,37,106.3,67.06,67.23
36.78,37,127.55,67.06,67.23
36.78,37,119.18,67.06,67.23
36.75,37,119.2,67.03,67.23
36.78,37,132.1,67.06,67.23
36.78,37,110.83,67.06,67.23
36.82,37,119.25,67.09,67.23
36.78,37,106.43,67.06,67.23
36.78,37,127.68,67.06,67.23
36.82,37,119.31,67.09,67.23
36.78,37,106.48,67.06,67.23
36.78,37,127.73,67.06,67.23
36.82,37,119.36,67.09,67.23
36.82,37,106.53,67.09,67.23
36.82,37,114.94,67.09,67.23
36.82,37,114.95,67.09,67.23
36.82,37,114.97,67.09,67.23
36.82,37,114.98,67.09,67.23
36.82,37,115,67.09,67.23
36.82,37,115.01,67.09,67.23
36.82,37,115.03,67.09,67.23
36.82,37,115.05,67.09,67.23
36.82,37,115.06,67.09,67.23
36.82,37,115.08,67.09,67.23
36.85,37,115.09,67.11,67.23
36.85,37,102.26,67.11,67.23
36.82,37,110.66,67.09,67.23
36.85,37,123.52,67.11,67.23
36.82,37,102.3,67.09,67.23
36.82,37,123.55,67.09,67.23
36.85,37,115.18,67.11,67.23
36.85,37,102.35,67.11,67.23
36.85,37,110.75,67.11,67.23
36.85,37,110.76,67.11,67.23
36.85,37,110.77,67.11,67.23
36.85,37,110.79,67.11,67.23
36.82,37,110.8,67.09,67.23
36.85,37,123.66,67.11,67.23
36.85,37,102.44,67.11,67.23
36.82,37,110.84,67.09,67.23
36.82,37,123.7,67.09,67.23
36.82,37,115.33,67.09,67.23
36.82,37,115.34,67.09,67.23
36.85,37,115.36,67.11,67.23
36.85,37,102.53,67.11,67.23
36.82,37,110.93,67.09,67.23
36.82,37,123.79,67.09,67.23
36.85,37,115.41,67.11,67.23
36.82,37,102.59,67.09,67.23
36.82,37,123.83,67.09,67.23
36.82,37,115.46,67.09,67.23
36.82,37,115.47,67.09,67.23
36.78,37,115.49,67.06,67.23
36.82,37,128.35,67.09,67.23
36.82,37,107.14,67.09,67.23
36.82,37,115.54,67.09,67.23
36.82,37,115.56,67.09,67.23
36.82,37,115.57,67.09,67.23
36.82,37,115.59,67.09,67.23
36.82,37,115.6,67.09,67.23
36.82,37,115.62,67.09,67.23
36.82,37,115.63,67.09,67.23
36.78,37,115.65,67.06,67.23
36.78,37,128.51,67.06,67.23
36.78,37,120.14,67.06,67.23
36.78,37,120.16,67.06,67.23
36.78,37,120.18,67.06,67.23
36.82,37,120.2,67.09,67.23
36.82,37,107.37,67.09,67.23
36.78,37,115.77,67.06,67.23
36.78,37,128.63,67.06,67.23
36.78,37,120.27,67.06,67.23
36.78,37,120.28,67.06,67.23
36.78,37,120.3,67.06,67.23
36.78,37,120.32,67.06,67.23
36.78,37,120.34,67.06,67.23
36.78,37,120.36,67.06,67.23
36.75,37,120.38,67.03,67.23
36.78,37,133.28,67.06,67.23
36.78,37,112.01,67.06,67.23
36.78,37,120.43,67.06,67.23
36.78,37,120.45,67.06,67.23
36.75,37,120.47,67.03,67.23
36.75,37,133.37,67.03,67.23
36.75,37,124.98,67.03,67.23
36.75,37,125,67.03,67.23
36.75,37,125.03,67.03,67.23
36.75,37,125.05,67.03,67.23
36.75,37,125.07,67.03,67.23
36.75,37,125.09,67.03,67.23
36.78,37,125.11,67.06,67.23
36.78,37,112.25,67.06,67.23
36.78,37,120.68,67.06,67.23
36.78,37,120.7,67.06,67.23
36.75,37,120.72,67.03,67.23
36.75,37,133.62,67.03,67.23
36.75,37,125.23,67.03,67.23
36.75,37,125.25,67.03,67.23
36.75,37,125.27,67.03,67.23
36.75,37,125.29,67.03,67.23
36.78,37,125.31,67.06,67.23
36.75,37,112.45,67.03,67.23
36.75,37,133.77,67.03,67.23
36.75,37,125.38,67.03,67.23
36.75,37,125.4,67.03,67.23
36.78,37,125.42,67.06,67.23
36.75,37,112.56,67.03,67.23
36.75,37,133.87,67.03,67.23
36.75,37,125.48,67.03,67.23
36.75,37,125.5,67.03,67.23
36.75,37,125.52,67.03,67.23
36.75,37,125.54,67.03,67.23
36.75,37,125.57,67.03,67.23
36.75,37,125.59,67.03,67.23
36.75,37,125.61,67.03,67.23
36.75,37,125.63,67.03,67.23
36.71,37,125.65,67.01,67.23
36.75,37,138.52,67.03,67.23
