Temp,Setpoint,,,
29.86,30,121,61.71,61.82
29.86,30,129.9,61.71,61.82
29.86,30,125.99,61.71,61.82
29.86,30,126,61.71,61.82
29.9,30,126.01,61.74,61.82
29.9,30,117.13,61.74,61.82
29.9,30,121.06,61.74,61.82
29.93,30,121.07,61.77,61.82
29.9,30,112.16,61.74,61.82
29.93,30,125.02,61.77,61.82
29.93,30,112.18,61.77,61.82
29.93,30,116.12,61.77,61.82
29.93,30,116.12,61.77,61.82
29.9,30,116.13,61.74,61.82
29.93,30,125.06,61.77,61.82
29.9,30,112.21,61.74,61.82
29.9,30,125.07,61.74,61.82
29.93,30,121.15,61.77,61.82
29.93,30,112.24,61.77,61.82
29.93,30,116.18,61.77,61.82
29.97,30,116.18,61.79,61.82
29.93,30,107.29,61.77,61.82
29.93,30,120.12,61.77,61.82
29.93,30,116.2,61.77,61.82
29.93,30,116.21,61.77,61.82
29.97,30,116.21,61.79,61.82
29.93,30,107.32,61.77,61.82
29.97,30,120.14,61.79,61.82
29.97,30,107.33,61.79,61.82
29.97,30,111.26,61.79,61.82
29.97,30,111.26,61.79,61.82
29.97,30,111.26,61.79,61.82
29.97,30,111.27,61.79,61.82
29.93,30,111.27,61.77,61.82
29.97,30,120.17,61.79,61.82
29.97,30,107.36,61.79,61.82
29.97,30,111.28,61.79,61.82
29.97,30,111.29,61.79,61.82
29.97,30,111.29,61.79,61.82
29.97,30,111.29,61.79,61.82
29.97,30,111.3,61.79,61.82
29.97,30,111.3,61.79,61.82
29.93,30,111.3,61.77,61.82
30,30,120.2,61.82,61.82
29.93,30,98.49,61.77,61.82
29.97,30,124.13,61.79,61.82
29.97,30,107.4,61.79,61.82
29.97,30,111.32,61.79,61.82
29.97,30,111.32,61.79,61.82
29.97,30,111.33,61.79,61.82
29.97,30,111.33,61.79,61.82
30,30,111.33,61.82,61.82
29.97,30,102.44,61.79,61.82
29.97,30,115.26,61.79,61.82
29.97,30,111.34,61.79,61.82
29.97,30,111.34,61.79,61.82
30,30,111.35,61.82,61.82
29.97,30,102.45,61.79,61.82
30,30,115.27,61.82,61.82
29.97,30,102.46,61.79,61.82
29.97,30,115.28,61.79,61.82
29.97,30,111.36,61.79,61.82
30,30,111.36,61.82,61.82
29.97,30,102.47,61.79,61.82
30,30,115.29,61.82,61.82
29.97,30,102.47,61.79,61.82
29.97,30,115.29,61.79,61.82
29.97,30,111.37,61.79,61.82
30,30,111.37,61.82,61.82
29.97,30,102.48,61.79,61.82
30,30,115.3,61.82,61.82
29.97,30,102.48,61.79,61.82
29.97,30,115.3,61.79,61.82
29.97,30,111.38,61.79,61.82
29.97,30,111.38,61.79,61.82
29.97,30,111.39,61.79,61.82
29.97,30,111.39,61.79,61.82
29.97,30,111.39,61.79,61.82
29.97,30,111.4,61.79,61.82
29.97,30,111.4,61.79,61.82
29.93,30,111.4,61.77,61.82
29.97,30,120.3,61.79,61.82
29.97,30,107.49,61.79,61.82
29.97,30,111.42,61.79,61.82
29.97,30,111.42,61.79,61.82
29.97,30,111.42,61.79,61.82
29.97,30,111.43,61.79,61.82
29.93,30,111.43,61.77,61.82
29.97,30,120.33,61.79,61.82
29.93,30,107.51,61.77,61.82
29.97,30,120.34,61.79,61.82
29.93,30,107.52,61.77,61.82
29.93,30,120.35,61.77,61.82
29.9,30,116.43,61.74,61.82
29.97,30,125.36,61.79,61.82
29.97,30,103.61,61.79,61.82
29.97,30,111.48,61.79,61.82
29.93,30,111.48,61.77,61.82
29.93,30,120.38,61.77,61.82
29.93,30,116.46,61.77,61.82
29.97,30,116.47,61.79,61.82
29.97,30,107.58,61.79,61.82
29.93,30,111.5,61.77,61.82
29.93,30,120.4,61.77,61.82
29.9,30,116.49,61.74,61.82
29.93,30,125.41,61.77,61.82
29.93,30,112.57,61.77,61.82
29.9,30,116.51,61.74,61.82
29.93,30,125.44,61.77,61.82
29.93,30,112.59,61.77,61.82
29.9,30,116.53,61.74,61.82
29.93,30,125.46,61.77,61.82
29.93,30,112.61,61.77,61.82
29.93,30,116.55,61.77,61.82
29.93,30,116.56,61.77,61.82
29.93,30,116.56,61.77,61.82
29.93,30,116.57,61.77,61.82
29.93,30,116.58,61.77,61.82
29.93,30,116.58,61.77,61.82
29.93,30,116.59,61.77,61.82
29.93,30,116.6,61.77,61.82
29.93,30,116.6,61.77,61.82
29.9,30,116.61,61.74,61.82
29.9,30,125.54,61.74,61.82
29.9,30,121.61,61.74,61.82
29.93,30,121.62,61.77,61.82
29.93,30,112.71,61.77,61.82
29.93,30,116.65,61.77,61.82
29.9,30,116.66,61.74,61.82
29.9,30,125.58,61.74,61.82
29.93,30,121.66,61.77,61.82
29.9,30,112.75,61.74,61.82
29.86,30,125.61,61.71,61.82
29.9,30,130.58,61.74,61.82
29.93,30,117.77,61.77,61.82
29.9,30,112.78,61.74,61.82
29.9,30,125.65,61.74,61.82
29.9,30,121.72,61.74,61.82
29.9,30,121.73,61.74,61.82
29.9,30,121.74,61.74,61.82
29.86,30,121.75,61.71,61.82
29.9,30,130.65,61.74,61.82
29.9,30,117.85,61.74,61.82
29.86,30,121.78,61.71,61.82
29.9,30,130.69,61.74,61.82
29.9,30,117.88,61.74,61.82
29.9,30,121.81,61.74,61.82
29.9,30,121.82,61.74,61.82
29.86,30,121.83,61.71,61.82
29.86,30,130.74,61.71,61.82
29.9,30,126.83,61.74,61.82
29.9,30,117.94,61.74,61.82
29.86,30,121.88,61.71,61.82
29.9,30,130.78,61.74,61.82
29.9,30,117.97,61.74,61.82
29.86,30,121.91,61.71,61.82
29.93,30,130.81,61.77,61.82
29.9,30,109.08,61.74,61.82
29.9,30,125.87,61.74,61.82
29.93,30,121.94,61.77,61.82
29.9,30,113.03,61.74,61.82
29.9,30,125.89,61.74,61.82
29.93,30,121.97,61.77,61.82
29.9,30,113.06,61.74,61.82
29.93,30,125.92,61.77,61.82
29.9,30,113.07,61.74,61.82
29.93,30,125.94,61.77,61.82
29.9,30,113.09,61.74,61.82
29.93,30,125.95,61.77,61.82
29.93,30,113.1,61.77,61.82
29.93,30,117.05,61.77,61.82
29.93,30,117.05,61.77,61.82
29.93,30,117.06,61.77,61.82
29.93,30,117.06,61.77,61.82
29.93,30,117.07,61.77,61.82
29.93,30,117.08,61.77,61.82
29.93,30,117.08,61.77,61.82
29.93,30,117.09,61.77,61.82
29.93,30,117.1,61.77,61.82
29.93,30,117.1,61.77,61.82
29.97,30,117.11,61.79,61.82
29.93,30,108.22,61.77,61.82
29.97,30,121.04,61.79,61.82
29.93,30,108.23,61.77,61.82
29.93,30,121.05,61.77,61.82
29.97,30,117.13,61.79,61.82
29.93,30,108.24,61.77,61.82
29.93,30,121.07,61.77,61.82
29.97,30,117.15,61.79,61.82
29.93,30,108.26,61.77,61.82
29.93,30,121.08,61.77,61.82
29.93,30,117.16,61.77,61.82
29.97,30,117.17,61.79,61.82
29.93,30,108.28,61.77,61.82
29.93,30,121.1,61.77,61.82
29.93,30,117.19,61.77,61.82
29.93,30,117.19,61.77,61.82
29.97,30,117.2,61.79,61.82
29.97,30,108.31,61.79,61.82
29.93,30,112.24,61.77,61.82
29.97,30,121.13,61.79,61.82
29.93,30,108.32,61.77,61.82
29.97,30,121.14,61.79,61.82
29.97,30,108.33,61.79,61.82
29.97,30,112.26,61.79,61.82
29.93,30,112.26,61.77,61.82
29.93,30,121.16,61.77,61.82
29.97,30,117.24,61.79,61.82
29.93,30,108.35,61.77,61.82
29.97,30,121.18,61.79,61.82
29.97,30,108.36,61.79,61.82
29.97,30,112.29,61.79,61.82
29.97,30,112.29,61.79,61.82
29.97,30,112.3,61.79,61.82
29.97,30,112.3,61.79,61.82
29.97,30,112.3,61.79,61.82
29.97,30,112.31,61.79,61.82
29.97,30,112.31,61.79,61.82
29.93,30,112.31,61.77,61.82
29.93,30,121.21,61.77,61.82
29.93,30,117.29,61.77,61.82
29.97,30,117.3,61.79,61.82
29.97,30,108.41,61.79,61.82
29.97,30,112.34,61.79,61.82
29.97,30,112.34,61.79,61.82
29.97,30,112.34,61.79,61.82
29.97,30,112.35,61.79,61.82
29.97,30,112.35,61.79,61.82
29.97,30,112.35,61.79,61.82
29.93,30,112.36,61.77,61.82
29.93,30,121.25,61.77,61.82
29.93,30,117.34,61.77,61.82
29.97,30,117.34,61.79,61.82
29.97,30,108.45,61.79,61.82
29.93,30,112.38,61.77,61.82
29.93,30,121.28,61.77,61.82
29.93,30,117.36,61.77,61.82
29.97,30,117.37,61.79,61.82
29.93,30,108.48,61.77,61.82
29.93,30,121.3,61.77,61.82
29.93,30,117.38,61.77,61.82
29.93,30,117.39,61.77,61.82
29.93,30,117.4,61.77,61.82
29.93,30,117.4,61.77,61.82
29.97,30,117.41,61.79,61.82
29.93,30,108.52,61.77,61.82
29.93,30,121.34,61.77,61.82
29.93,30,117.43,61.77,61.82
29.93,30,117.43,61.77,61.82
29.93,30,117.44,61.77,61.82
29.9,30,117.44,61.74,61.82
29.93,30,126.37,61.77,61.82
29.93,30,113.53,61.77,61.82
29.93,30,117.47,61.77,61.82
29.9,30,117.47,61.74,61.82
29.93,30,126.4,61.77,61.82
29.93,30,113.55,61.77,61.82
29.93,30,117.49,61.77,61.82
29.93,30,117.5,61.77,61.82
29.93,30,117.51,61.77,61.82
29.9,30,117.51,61.74,61.82
29.9,30,126.44,61.74,61.82
29.93,30,122.52,61.77,61.82
29.9,30,113.6,61.74,61.82
29.9,30,126.47,61.74,61.82
29.9,30,122.54,61.74,61.82
29.9,30,122.55,61.74,61.82
29.9,30,122.56,61.74,61.82
29.9,30,122.57,61.74,61.82
29.93,30,122.58,61.77,61.82
29.9,30,113.67,61.74,61.82
29.9,30,126.53,61.74,61.82
29.9,30,122.6,61.74,61.82
29.9,30,122.61,61.74,61.82
29.9,30,122.62,61.74,61.82
29.9,30,122.63,61.74,61.82
29.9,30,122.64,61.74,61.82
29.9,30,122.65,61.74,61.82
29.93,30,122.66,61.77,61.82
29.9,30,113.75,61.74,61.82
29.9,30,126.61,61.74,61.82
29.9,30,122.69,61.74,61.82
29.9,30,122.7,61.74,61.82
29.86,30,122.7,61.71,61.82
29.9,30,131.61,61.74,61.82
29.9,30,118.8,61.74,61.82
29.9,30,122.74,61.74,61.82
29.9,30,122.75,61.74,61.82
29.86,30,122.76,61.71,61.82
29.9,30,131.66,61.74,61.82
29.86,30,118.85,61.71,61.82
29.86,30,131.68,61.71,61.82
29.86,30,127.77,61.71,61.82
29.9,30,127.78,61.74,61.82
29.86,30,118.9,61.71,61.82
29.9,30,131.73,61.74,61.82
29.86,30,118.92,61.71,61.82
29.86,30,131.75,61.71,61.82
29.9,30,127.84,61.74,61.82
29.9,30,118.96,61.74,61.82
29.86,30,122.89,61.71,61.82
29.9,30,131.8,61.74,61.82
29.9,30,118.99,61.74,61.82
29.9,30,122.92,61.74,61.82
29.9,30,122.93,61.74,61.82
29.9,30,122.94,61.74,61.82
29.9,30,122.95,61.74,61.82
29.9,30,122.96,61.74,61.82
29.9,30,122.97,61.74,61.82
29.86,30,122.98,61.71,61.82
29.9,30,131.88,61.74,61.82
29.9,30,119.08,61.74,61.82
29.9,30,123.01,61.74,61.82
29.9,30,123.02,61.74,61.82
29.9,30,123.03,61.74,61.82
29.93,30,123.04,61.77,61.82
29.93,30,114.13,61.77,61.82
29.9,30,118.07,61.74,61.82
29.93,30,126.99,61.77,61.82
29.93,30,114.15,61.77,61.82
29.97,30,118.09,61.79,61.82
29.97,30,109.2,61.79,61.82
29.93,30,113.13,61.77,61.82
29.9,30,122.02,61.74,61.82
29.93,30,127.03,61.77,61.82
29.93,30,114.18,61.77,61.82
29.93,30,118.12,61.77,61.82
29.93,30,118.13,61.77,61.82
29.93,30,118.14,61.77,61.82
29.97,30,118.14,61.79,61.82
29.97,30,109.25,61.79,61.82
29.93,30,113.18,61.77,61.82
29.97,30,122.08,61.79,61.82
29.97,30,109.27,61.79,61.82
29.97,30,113.19,61.79,61.82
29.97,30,113.19,61.79,61.82
29.93,30,113.2,61.77,61.82
30,30,122.1,61.82,61.82
29.97,30,100.39,61.79,61.82
29.97,30,117.13,61.79,61.82
29.97,30,113.21,61.79,61.82
29.97,30,113.21,61.79,61.82
29.97,30,113.22,61.79,61.82
29.97,30,113.22,61.79,61.82
29.97,30,113.22,61.79,61.82
29.97,30,113.23,61.79,61.82
30,30,113.23,61.82,61.82
29.97,30,104.34,61.79,61.82
30,30,117.16,61.82,61.82
29.97,30,104.34,61.79,61.82
29.97,30,117.16,61.79,61.82
30,30,113.24,61.82,61.82
30,30,104.35,61.82,61.82
29.97,30,108.27,61.79,61.82
29.97,30,117.17,61.79,61.82
30,30,113.25,61.82,61.82
29.97,30,104.35,61.79,61.82
30,30,117.17,61.82,61.82
30,30,104.36,61.82,61.82
30,30,108.28,61.82,61.82
29.97,30,108.28,61.79,61.82
29.97,30,117.17,61.79,61.82
30,30,113.25,61.82,61.82
29.97,30,104.36,61.79,61.82
29.97,30,117.18,61.79,61.82
29.97,30,113.26,61.79,61.82
29.97,30,113.26,61.79,61.82
29.97,30,113.27,61.79,61.82
30,30,113.27,61.82,61.82
29.97,30,104.38,61.79,61.82
29.97,30,117.2,61.79,61.82
29.97,30,113.28,61.79,61.82
30,30,113.28,61.82,61.82
30,30,104.39,61.82,61.82
29.97,30,108.31,61.79,61.82
29.97,30,117.21,61.79,61.82
29.97,30,113.29,61.79,61.82
29.97,30,113.29,61.79,61.82
29.97,30,113.29,61.79,61.82
29.97,30,113.3,61.79,61.82
29.97,30,113.3,61.79,61.82
29.97,30,113.3,61.79,61.82
29.97,30,113.31,61.79,61.82
29.97,30,113.31,61.79,61.82
29.97,30,113.31,61.79,61.82
29.97,30,113.31,61.79,61.82
29.97,30,113.32,61.79,61.82
29.97,30,113.32,61.79,61.82
29.97,30,113.32,61.79,61.82
29.97,30,113.33,61.79,61.82
29.97,30,113.33,61.79,61.82
29.97,30,113.33,61.79,61.82
29.97,30,113.34,61.79,61.82
29.93,30,113.34,61.77,61.82
29.97,30,122.24,61.79,61.82
29.93,30,109.43,61.77,61.82
29.97,30,122.25,61.79,61.82
29.93,30,109.44,61.77,61.82
29.93,30,122.26,61.77,61.82
29.93,30,118.34,61.77,61.82
29.97,30,118.35,61.79,61.82
29.93,30,109.46,61.77,61.82
29.97,30,122.28,61.79,61.82
29.93,30,109.47,61.77,61.82
29.93,30,122.29,61.77,61.82
29.93,30,118.37,61.77,61.82
29.93,30,118.38,61.77,61.82
29.97,30,118.38,61.79,61.82
29.93,30,109.5,61.77,61.82
29.93,30,122.32,61.77,61.82
29.9,30,118.4,61.74,61.82
29.93,30,127.33,61.77,61.82
29.93,30,114.48,61.77,61.82
29.9,30,118.42,61.74,61.82
29.97,30,127.35,61.79,82
29.93,30,105.61,61.77,61.82
29.93,30,122.36,61.77,61.82
29.93,30,118.45,61.77,61.82
29.93,30,118.45,61.77,61.82
29.93,30,118.46,61.77,61.82
29.93,30,118.47,61.77,61.82
29.93,30,118.47,61.77,61.82
29.93,30,118.48,61.77,61.82
29.93,30,118.48,61.77,61.82
29.9,30,118.49,61.74,61.82
29.9,30,127.42,61.74,61.82
29.93,30,123.49,61.77,61.82
29.9,30,114.58,61.74,61.82
29.93,30,127.44,61.77,61.82
29.9,30,114.6,61.74,61.82
29.9,30,127.46,61.74,61.82
29.93,30,123.53,61.77,61.82
29.9,30,114.62,61.74,61.82
29.9,30,127.49,61.74,61.82
29.9,30,123.56,61.74,61.82
29.9,30,123.57,61.74,61.82
29.9,30,123.58,61.74,61.82
29.93,30,123.59,61.77,61.82
29.9,30,114.68,61.74,61.82
29.9,30,127.54,61.74,61.82
29.9,30,123.61,61.74,61.82
29.9,30,123.62,61.74,61.82
29.9,30,123.63,61.74,61.82
29.86,30,123.64,61.71,61.82
29.9,30.132.55,61.74,61.82,
29.9,30,119.74,61.74,61.82
29.9,30,123.67,61.74,61.82
29.86,30,123.68,61.71,61.82
29.9,30,132.59,61.74,61.82
29.86,30,119.78,61.71,61.82
29.9,30,132.61,61.74,61.82
29.9,30,119.8,61.74,61.82
29.9,30,123.74,61.74,61.82
29.9,30,123.75,61.74,61.82
29.9,30,123.75,61.74,61.82
29.9,30,123.76,61.74,61.82
29.9,30,123.77,61.74,61.82
29.9,30,123.78,61.74,61.82
29.9,30,123.79,61.74,61.82
29.9,30,123.8,61.74,61.82
29.86,30,123.81,61.71,61.82
29.9,30,132.72,61.74,61.82
29.9,30,119.91,61.74,61.82
29.9,30,123.84,61.74,61.82
29.9,30,123.85,61.74,61.82
29.9,30,123.86,61.74,61.82
29.9,30,123.87,61.74,61.82
29.9,30,123.88,61.74,61.82
29.9,30,123.89,61.74,61.82
29.9,30,123.9,61.74,61.82
29.9,30,123.91,61.74,61.82
29.9,30,123.92,61.74,61.82
29.9,30,123.93,61.74,61.82
29.9,30,123.94,61.74,61.82
29.9,30,123.95,61.74,61.82
29.9,30,123.96,61.74,61.82
29.9,30,123.97,61.74,61.82
29.9,30,123.97,61.74,61.82
29.9,30,123.98,61.74,61.82
29.9,30,123.99,61.74,61.82
29.93,30,124,61.77,61.82
29.9,30,115.09,61.74,61.82
29.9,30,127.95,61.74,61.82
29.9,30,124.03,61.74,61.82
29.9,30,124.04,61.74,61.82
29.93,30,124.05,61.77,61.82
29.93,30,115.13,61.77,61.82
29.9,30,119.08,61.74,61.82
29.93,30,128,61.77,61.82
29.93,30,115.16,61.77,61.82
29.9,30,119.1,61.74,61.82
29.9,30,128.03,61.74,61.82
29.93,30,124.1,61.77,61.82
29.93,30,115.19,61.77,61.82
29.9,30,119.13,61.74,61.82
29.93,30,128.06,61.77,61.82
29.93,30,115.21,61.77,61.82
29.93,30,119.15,61.77,61.82
29.93,30,119.16,61.77,61.82
29.9,30,119.16,61.74,61.82
29.93,30,128.09,61.77,61.82
29.93,30,115.24,61.77,61.82
29.93,30,119.19,61.77,61.82
29.97,30,119.19,61.79,61.82
29.9,30,110.3,61.74,61.82
29.93,30,132.05,61.77,61.82
29.93,30,115.28,61.77,61.82
29.93,30,119.22,61.77,61.82
29.93,30,119.22,61.77,61.82
29.93,30,119.23,61.77,61.82
29.93,30,119.24,61.77,61.82
29.97,30,119.24,61.79,61.82
29.97,30,110.35,61.79,61.82
29.93,30,114.28,61.77,61.82
29.97,30,123.18,61.79,61.82
29.97,30,110.37,61.79,61.82
29.97,30,114.29,61.79,61.82
29.93,30,114.3,61.77,61.82
29.97,30,123.19,61.79,61.82
30,30,110.38,61.82,61.82
29.97,30,105.41,61.79,61.82
29.97,30,118.23,61.79,61.82
29.97,30,114.31,61.79,61.82
29.97,30,114.31,61.79,61.82
29.97,30,114.32,61.79,61.82
29.97,30,114.32,61.79,61.82
29.97,30,114.32,61.79,61.82
29.97,30,114.33,61.79,61.82
30,30,114.33,61.82,61.82
30,30,105.44,61.82,61.82
29.97,30,109.36,61.79,61.82
30,30,118.26,61.82,61.82
29.93,30,105.44,61.77,61.82
30,30,127.15,61.82,61.82
30,30,101.52,61.82,61.82
30,30,109.37,61.82,61.82
30,30,109.37,61.82,61.82
29.97,30,109.37,61.79,61.82
30,30,118.27,61.82,61.82
30,30,105.45,61.82,61.82
29.97,30,109.37,61.79,61.82
30,30,118.27,61.82,61.82
30,30,105.45,61.82,61.82
30.03,30,109.38,61.84,61.82
30.03,30,100.45,61.84,61.82
30,30,104.39,61.82,61.82
30,30,113.31,61.82,61.82
30,30,109.37,61.82,61.82
30,30,109.37,61.82,61.82
30,30,109.37,61.82,61.82
29.97,30,109.37,61.79,61.82
30,30,118.27,61.82,61.82
30.03,30,105.45,61.84,61.82
30,30,100.45,61.82,61.82
30,30,113.31,61.82,61.82
30,30,109.37,61.82,61.82
30,30,109.37,61.82,61.82
30,30,109.37,61.82,61.82
30,30,109.37,61.82,61.82
30,30,109.37,61.82,61.82
30,30,109.37,61.82,61.82
30.03,30,109.37,61.84,61.82
30,30,100.45,61.82,61.82
30,30,113.3,61.82,61.82
30,30,109.37,61.82,61.82
30,30,109.37,61.82,61.82
30,30,109.37,61.82,61.82
30,30,109.37,61.82,61.82
30.03,30,109.37,61.84,61.82
30,30,100.44,61.82,61.82
30,30,113.3,61.82,61.82
30,30,109.36,61.82,61.82
30,30,109.36,61.82,61.82
29.97,30,109.36,61.79,61.82
30,30,118.26,61.82,61.82
30,30,105.44,61.82,61.82
30,30,109.37,61.82,61.82
30,30,109.37,61.82,61.82
29.97,30,109.37,61.79,61.82
29.97,30,118.26,61.79,61.82
30,30,114.34,61.82,61.82
30,30,105.45,61.82,61.82
29.97,30,109.37,61.79,61.82
30,30,118.27,61.82,61.82
30,30,105.45,61.82,61.82
29.97,30,109.38,61.79,61.82
30,30,118.27,61.82,61.82
30,30,105.46,61.82,61.82
29.97,30,109.38,61.79,61.82
29.97,30,118.28,61.79,61.82
30,30,114.36,61.82,61.82
30,30,105.46,61.82,61.82
30,30,109.39,61.82,61.82
30,30,109.39,61.82,61.82
30,30,109.39,61.82,61.82
29.97,30,109.39,61.79,61.82
30,30,118.28,61.82,61.82
29.97,30,105.47,61.79,61.82
29.97,30,118.28,61.79,61.82
29.97,30,114.36,61.79,61.82
29.97,30,114.37,61.79,61.82
29.97,30,114.37,61.79,61.82
29.97,30,114.37,61.79,61.82
29.97,30,114.38,61.79,61.82
29.97,30,114.38,61.79,61.82
29.97,30,114.38,61.79,61.82
29.97,30,114.39,61.79,61.82
30,30,114.39,61.82,61.82
29.97,30,105.5,61.79,61.82
29.93,30,118.32,61.77,61.82
29.97,30,123.29,61.79,61.82
29.97,30,110.48,61.79,61.82
29.97,30,114.41,61.79,61.82
29.93,30,114.41,61.77,61.82
29.93,30,123.31,61.77,61.82
29.93,30,119.39,61.77,61.82
29.93,30,119.4,61.77,61.82
29.97,30,119.4,61.79,61.82
29.93,30,110.51,61.77,61.82
29.97,30,123.34,61.79,61.82
29.93,30,110.52,61.77,61.82
29.97,30,123.34,61.79,61.82
29.93,30,110.53,61.77,61.82
29.93,30,123.35,61.77,61.82
29.97,30,119.44,61.79,61.82
29.93,30,110.55,61.77,61.82
29.97,30,123.37,61.79,61.82
29.93,30,110.56,61.77,61.82
29.93,30,123.38,61.77,61.82
29.9,30,119.46,61.74,61.82
29.93,30,128.39,61.77,61.82
29.93,30,115.54,61.77,61.82
29.93,30,119.48,61.77,61.82
29.9,30,119.49,61.74,61.82
29.93,30,128.42,61.77,61.82
29.9,30,115.57,61.74,61.82
29.93,30,128.43,61.77,61.82
29.93,30,115.59,61.77,61.82
29.93,30,119.53,61.77,61.82
29.93,30,119.53,61.77,61.82
29.9,30,119.54,61.74,61.82
29.93,30,128.47,61.77,61.82
29.9,30,115.62,61.74,61.82
29.9,30,128.49,61.74,61.82
29.93,30,124.56,61.77,61.82
29.93,30,115.65,61.77,61.82
29.93,30,119.59,61.77,61.82
29.97,30,119.59,61.79,61.82
29.93,30,110.71,61.77,61.82
29.93,30,123.53,61.77,61.82
29.93,30,119.61,61.77,61.82
29.93,30,119.62,61.77,61.82
29.93,30,119.62,61.77,61.82
29.93,30,119.63,61.77,61.82
29.93,30,119.64,61.77,61.82
29.93,30,119.64,61.77,61.82
29.97,30,119.65,61.79,61.82
29.93,30,110.76,61.77,61.82
29.93,30,123.58,61.77,61.82
29.93,30,119.66,61.77,61.82
29.97,30,119.67,61.79,61.82
29.93,30,110.78,61.77,61.82
29.9,30,123.6,61.74,61.82
29.93,30,128.61,61.77,61.82
29.97,30,115.76,61.79,61.82
29.93,30,110.81,61.77,61.82
29.93,30,123.63,61.77,61.82
29.97,30,119.71,61.79,61.82
29.97,30,110.82,61.79,61.82
29.93,30,114.75,61.77,61.82
29.97,30,123.65,61.79,61.82
29.97,30,110.83,61.79,61.82
29.97,30,114.76,61.79,61.82
29.93,30,114.76,61.77,61.82
29.97,30,123.66,61.79,61.82
29.97,30,110.85,61.79,61.82
29.97,30,114.78,61.79,61.82
29.97,30,114.78,61.79,61.82
29.97,30,114.78,61.79,61.82
30,30,114.79,61.82,61.82
29.97,30,105.89,61.79,61.82
29.97,30,118.71,61.79,61.82
30,30,114.79,61.82,61.82
30,30,105.9,61.82,61.82
30,30,109.82,61.82,61.82
30,30,109.82,61.82,61.82
29.97,30,109.82,61.79,61.82
29.97,30,118.72,61.79,61.82
29.97,30,114.8,61.79,61.82
30,30,114.8,61.82,61.82
29.97,30,105.91,61.79,61.82
29.97,30,118.73,61.79,61.82
29.97,30,114.81,61.79,61.82
30,30,114.81,61.82,61.82
30,30,105.92,61.82,61.82
29.97,30,109.84,61.79,61.82
30,30,118.74,61.82,61.82
29.97,30,105.92,61.79,61.82
30,30,118.74,61.82,61.82
30,30,105.93,61.82,61.82
30.03,30,109.85,61.84,61.82
30,30,100.93,61.82,61.82
30,30,113.78,61.82,61.82
30,30,109.84,61.82,61.82
30,30,109.84,61.82,61.82
29.97,30,109.85,61.79,61.82
30,30,118.74,61.82,61.82
29.97,30,105.93,61.79,61.82
30,30,118.74,61.82,61.82
29.97,30,105.93,61.79,61.82
30,30,118.75,61.82,61.82
30,30,105.93,61.82,61.82
30,30,109.85,61.82,61.82
29.97,30,109.85,61.79,61.82
30,30,118.75,61.82,61.82
30,30,105.93,61.82,61.82
29.97,30,109.86,61.79,61.82
29.97,30,118.75,61.79,61.82
29.97,30,114.83,61.79,61.82
29.97,30,114.84,61.79,61.82
30,30,114.84,61.82,61.82
29.97,30,105.95,61.79,61.82
30,30,118.77,61.82,61.82
29.97,30,105.95,61.79,61.82
29.97,30,118.77,61.79,61.82
30,30,114.85,61.82,61.82
29.97,30,105.96,61.79,61.82
29.97,30,118.78,61.79,61.82
29.97,30,114.86,61.79,61.82
30,30,114.86,61.82,61.82
29.97,30,105.97,61.79,61.82
29.97,30,118.78,61.79,61.82
29.97,30,114.86,61.79,61.82
29.97,30,114.87,61.79,61.82
30,30,114.87,61.82,61.82
29.97,30,105.98,61.79,61.82
29.97,30,118.8,61.79,61.82
30,30,114.88,61.82,61.82
30,30,105.98,61.82,61.82
29.97,30,109.91,61.79,61.82
29.97,30,118.8,61.79,61.82
29.97,30,114.88,61.79,61.82
29.97,30,114.89,61.79,61.82
29.97,30,114.89,61.79,61.82
29.97,30,114.89,61.79,61.82
29.97,30,114.9,61.79,61.82
29.97,30,114.9,61.79,61.82
29.97,30,114.9,61.79,61.82
29.97,30,114.91,61.79,61.82
29.97,30,114.91,61.79,61.82
29.97,30,114.91,61.79,61.82
29.97,30,114.91,61.79,61.82
29.93,30,114.92,61.77,61.82
29.97,30,123.82,61.79,61.82
29.93,30,111,61.77,61.82
29.93,30,123.83,61.77,61.82
29.97,30,119.91,61.79,61.82
29.93,30,111.02,61.77,61.82
29.93,30,123.84,61.77,61.82
29.97,30,119.92,61.79,61.82
29.93,30,111.04,61.77,61.82
29.93,30,123.86,61.77,61.82
29.93,30,119.94,61.77,61.82
29.93,30,119.95,61.77,61.82
29.93,30,119.95,61.77,61.82
29.93,30,119.96,61.77,61.82
29.97,30,119.97,61.79,61.82
29.93,30,111.08,61.77,61.82
29.93,30,123.9,61.77,61.82
29.97,30,119.98,61.79,61.82
29.93,30,111.09,61.77,61.82
29.93,30,123.91,61.77,61.82
29.93,30,120,61.77,61.82
29.9,30,120,61.74,61.82
29.9,30,128.93,61.74,61.82
29.9,30,125.01,61.74,61.82
29.93,30,125.02,61.77,61.82
29.93,30,116.1,61.77,61.82
29.93,30,120.04,61.77,61.82
29.9,30,120.05,61.74,61.82
29.9,30,128.98,61.74,61.82
29.9,30,125.05,61.74,61.82
29.93,30,125.06,61.77,61.82
29.93,30,116.15,61.77,61.82
29.9,30,120.09,61.74,61.82
29.93,30,129.02,61.77,61.82
29.9,30,116.17,61.74,61.82
29.9,30,129.04,61.74,61.82
29.93,30,125.11,61.77,61.82
