temp,Setpoint,,,
36.99,37,113.03,67.22,67.23
36.95,37,97.78,67.19,67.23
36.95,37,113.04,67.19,67.23
36.95,37,107.78,67.19,67.23
36.95,37,107.79,67.19,67.23
36.99,37,107.79,67.22,67.23
36.99,37,97.8,67.22,67.23
36.95,37,103.06,67.19,67.23
36.95,37,113.05,67.19,67.23
36.95,37,107.8,67.19,67.23
36.92,37,107.8,67.16,67.23
36.92,37,117.77,67.16,67.23
36.92,37,112.53,67.16,67.23
36.95,37,112.54,67.19,67.23
36.95,37,102.58,67.19,67.23
36.92,37,107.83,67.16,67.23
36.92,37,117.79,67.16,67.23
36.95,37,112.56,67.19,67.23
36.92,37,102.6,67.16,67.23
36.95,37,117.81,67.19,67.23
36.92,37,102.61,67.16,67.23
36.92,37,117.82,67.16,67.23
36.88,37,112.59,67.14,67.23
36.88,37,122.55,67.14,67.23
36.92,37,117.32,67.16,67.23
36.88,37,107.37,67.14,67.23
36.88,37,122.58,67.14,67.23
36.88,37,117.35,67.14,67.23
36.92,37,117.35,67.16,67.23
36.88,37,107.4,67.14,67.23
36.85,37,122.61,67.11,67.23
36.85,37,127.37,67.11,67.23
36.88,37,122.12,67.14,67.23
36.85,37,112.14,67.11,67.23
36.85,37,127.4,67.11,67.23
36.85,37,122.16,67.11,67.23
36.85,37,122.17,67.11,67.23
36.85,37,122.18,67.11,67.23
36.85,37,122.19,67.11,67.23
36.88,37,122.2,67.14,67.23
36.85,37,112.22,67.11,67.23
36.82,37,127.48,67.09,67.23
36.85,37,132.2,67.11,67.23
36.82,37,117.01,67.09,67.23
36.85,37,132.22,67.11,67.23
36.82,37,117.03,67.09,67.23
36.82,37,132.25,67.09,67.23
36.82,37,127.02,67.09,67.23
36.82,37,127.03,67.09,67.23
36.82,37,127.05,67.09,67.23
36.85,37,127.06,67.11,67.23
36.78,37,117.12,67.06,67.23
36.82,37,142.29,67.09,67.23
36.82,37,121.86,67.09,67.23
36.82,37,127.12,67.09,67.23
36.82,37,127.13,67.09,67.23
36.78,37,127.15,67.06,67.23
36.78,37,137.12,67.06,67.23
36.82,37,131.9,67.09,67.23
36.78,37,121.95,67.06,67.23
36.78,37,137.17,67.06,67.23
36.78,37,131.95,67.06,67.23
36.78,37,131.96,67.06,67.23
36.78,37,131.98,67.06,67.23
36.82,37,132,67.09,67.23
36.78,37,122.05,67.06,67.23
36.78,37,137.27,67.06,67.23
36.82,37,132.05,67.09,67.23
36.78,37,122.1,67.06,67.23
36.82,37,137.32,67.09,67.23
36.82,37,122.13,67.09,67.23
36.82,37,127.39,67.09,67.23
36.82,37,127.4,67.09,67.23
36.82,37,127.42,67.09,67.23
36.82,37,127.43,67.09,67.23
36.82,37,127.44,67.09,67.23
36.82,37,127.46,67.09,67.23
36.85,37,127.47,67.11,67.23
36.82,37,117.53,67.09,67.23
36.88,37,132.74,67.14,67.23
36.85,37,107.56,67.11,67.23
36.85,37,128.06,67.11,67.23
36.85,37,122.81,67.11,67.23
36.85,37,122.83,67.11,67.23
36.88,37,122.84,67.14,67.23
36.85,37,112.86,67.11,67.23
36.88,37,128.11,67.14,67.23
36.88,37,112.88,67.14,67.23
36.88,37,118.14,67.14,67.23
36.88,37,118.15,67.14,67.23
36.88,37,118.16,67.14,67.23
36.88,37,118.17,67.14,67.23
36.88,37,118.18,67.14,67.23
36.92,37,118.19,67.16,67.23
36.92,37,108.24,67.16,67.23
36.92,37,113.48,67.16,67.23
36.92,37,113.49,67.16,67.23
36.92,37,113.5,67.16,67.23
36.92,37,113.5,67.16,67.23
36.92,37,113.51,67.16,67.23
36.95,37,113.52,67.19,67.23
36.95,37,103.56,67.19,67.23
36.92,37,108.81,67.16,67.23
36.95,37,118.77,67.19,67.23
36.99,37,103.57,67.22,67.23
36.95,37,98.83,67.19,67.23
36.95,37,114.08,67.19,67.23
36.99,37,108.82,67.22,67.23
36.95,37,98.84,67.19,67.23
36.95,37,114.09,67.19,67.23
36.99,37,108.83,67.22,67.23
36.95,37,98.84,67.19,67.23
36.99,37,114.1,67.22,67.23
36.95,37,98.85,67.19,67.23
36.95,37,114.1,67.19,67.23
36.99,37,108.85,67.22,67.23
36.95,37,98.86,67.19,67.23
36.99,37,114.11,67.22,67.23
36.99,37,98.86,67.22,67.23
36.99,37,104.12,67.22,67.23
36.99,37,104.12,67.22,67.23
36.99,37,104.12,67.22,67.23
36.99,37,104.12,67.22,67.23
36.99,37,104.13,67.22,67.23
36.99,37,104.13,67.22,67.23
36.99,37,104.13,67.22,67.23
36.99,37,104.13,67.22,67.23
36.99,37,104.13,67.22,67.23
36.99,37,104.13,67.22,67.23
36.99,37,104.13,67.22,67.23
36.99,37,104.13,67.22,67.23
37.02,37,104.13,67.24,67.23
36.99,37,94.17,67.22,67.23
36.95,37,109.38,67.19,67.23
36.99,37,114.13,67.22,67.23
37.02,37,98.88,67.24,67.23
36.99,37,94.18,67.22,67.23
36.99,37,109.38,67.22,67.23
36.95,37,104.14,67.19,67.23
36.99,37,114.13,67.22,67.23
36.99,37,98.89,67.22,67.23
36.95,37,104.15,67.19,67.23
36.99,37,114.14,67.22,67.23
36.99,37,98.89,67.22,67.23
36.99,37,104.15,67.22,67.23
36.95,37,104.15,67.19,67.23
36.99,37,114.15,67.22,67.23
36.95,37,98.9,67.19,67.23
36.95,37,114.15,67.19,67.23
36.95,37,108.9,67.19,67.23
36.95,37,108.9,67.19,67.23
36.95,37,108.9,67.19,67.23
36.95,37,108.91,67.19,67.23
36.95,37,108.91,67.19,67.23
36.95,37,108.92,67.19,67.23
36.95,37,108.92,67.19,67.23
36.92,37,108.92,67.16,67.23
36.92,37,118.89,67.16,67.23
36.95,37,113.65,67.19,67.23
36.92,37,103.7,67.16,67.23
36.92,37,118.9,67.16,67.23
36.92,37,113.67,67.16,67.23
36.92,37,113.68,67.16,67.23
36.92,37,113.68,67.16,67.23
36.92,37,113.69,67.16,67.23
36.92,37,113.69,67.16,67.23
36.92,37,113.7,67.16,67.23
36.88,37,113.71,67.14,67.23
36.92,37,123.68,67.16,67.23
36.88,37,108.48,67.14,67.23
36.88,37,123.69,67.14,67.23
36.88,37,118.46,67.14,67.23
36.88,37,118.47,67.14,67.23
36.88,37,118.48,67.14,67.23
36.92,37,118.48,67.16,67.23
36.88,37,108.53,67.14,67.23
36.88,37,123.74,67.14,67.23
36.88,37,118.51,67.14,67.23
36.88,37,118.52,67.14,67.23
36.88,37,118.53,67.14,67.23
36.85,37,118.54,67.11,67.23
36.88,37,128.54,67.14,67.23
36.85,37,113.3,67.11,67.23
36.85,37,128.56,67.11,67.23
36.85,37,123.31,67.11,67.23
36.85,37,123.32,67.11,67.23
36.85,37,123.33,67.11,67.23
36.85,37,123.35,67.11,67.23
36.85,37,123.36,67.11,67.23
36.85,37,123.37,67.11,67.23
36.88,37,123.38,67.14,67.23
36.88,37,113.4,67.14,67.23
36.82,37,118.67,67.09,67.23
36.85,37,138.63,67.11,67.23
36.82,37,118.18,67.09,67.23
36.82,37,133.4,67.09,67.23
36.85,37,128.17,67.11,67.23
36.82,37,118.22,67.09,67.23
36.82,37,133.44,67.09,67.23
36.82,37,128.21,67.09,67.23
36.82,37,128.22,67.09,67.23
36.82,37,128.24,67.09,67.23
36.82,37,128.25,67.09,67.23
36.82,37,128.27,67.09,67.23
36.82,37,128.28,67.09,67.23
36.82,37,128.3,67.09,67.23
36.82,37,128.31,67.09,67.23
36.82,37,128.32,67.09,67.23
36.82,37,128.34,67.09,67.23
36.82,37,128.35,67.09,67.23
36.85,37,128.37,67.11,67.23
36.85,37,118.42,67.11,67.23
36.85,37,123.67,67.11,67.23
36.85,37,123.68,67.11,67.23
36.85,37,123.7,67.11,67.23
36.85,37,123.71,67.11,67.23
36.85,37,123.72,67.11,67.23
36.88,37,123.73,67.14,67.23
36.85,37,113.75,67.11,67.23
36.88,37,129.01,67.14,67.23
36.88,37,113.77,67.14,67.23
36.92,37,119.04,67.16,67.23
36.92,37,109.08,67.16,67.23
36.92,37,114.33,67.16,67.23
36.92,37,114.34,67.16,67.23
36.92,37,114.35,67.16,67.23
36.95,37,114.35,67.19,67.23
36.92,37,104.4,67.16,67.23
36.95,37,119.6,67.19,67.23
36.95,37,104.41,67.19,67.23
36.95,37,109.65,67.19,67.23
36.95,37,109.66,67.19,67.23
36.99,37,109.66,67.22,67.23
36.99,37,99.67,67.22,67.23
36.99,37,104.93,67.22,67.23
36.99,37,104.93,67.22,67.23
37.02,37,104.93,67.24,67.23
36.99,37,94.97,67.22,67.23
37.02,37,110.17,67.24,67.23
37.02,37,94.97,67.24,67.23
37.02,37,100.21,67.24,67.23
37.02,37,100.21,67.24,67.23
37.02,37,100.21,67.24,67.23
37.02,37,100.21,67.24,67.23
37.02,37,100.2,67.24,67.23
37.02,37,100.2,67.24,67.23
37.05,37,100.2,67.27,67.23
37.05,37,90.24,67.27,67.23
37.05,37,95.48,67.27,67.23
37.05,37,95.47,67.27,67.23
37.05,37,95.47,67.27,67.23
37.02,37,95.46,67.24,67.23
37.05,37,105.42,67.27,67.23
37.09,37,90.22,67.29,67.23
37.05,37,85.49,67.27,67.23
37.05,37,100.69,67.27,67.23
37.09,37,95.44,67.29,67.23
37.05,37,85.48,67.27,67.23
37.09,37,100.67,67.29,67.23
37.09,37,85.46,67.29,67.23
37.09,37,90.7,67.29,67.23
37.05,37,90.69,67.27,67.23
37.09,37,100.65,67.29,67.23
37.09,37,85.44,67.29,67.23
37.05,37,90.68,67.27,67.23
37.05,37,100.63,67.27,67.23
37.05,37,95.39,67.27,67.23
37.09,37,95.38,67.29,67.23
37.09,37,85.41,67.29,67.23
37.05,37,90.65,67.27,67.23
37.09,37,100.61,67.29,67.23
37.09,37,85.4,67.29,67.23
37.05,37,90.63,67.27,67.23
37.05,37,100.59,67.27,67.23
37.05,37,95.34,67.27,67.23
37.09,37,95.34,67.29,67.23
37.05,37,85.37,67.27,67.23
37.09,37,100.57,67.29,67.23
37.05,37,85.36,67.27,67.23
37.09,37,100.56,67.29,67.23
37.05,37,85.35,67.27,67.23
37.09,37,100.55,67.29,67.23
37.05,37,85.34,67.27,67.23
37.09,37,100.54,67.29,67.23
37.05,37,85.33,67.27,67.23
37.05,37,100.53,67.27,67.23
37.05,37,95.28,67.27,67.23
37.05,37,95.27,67.27,67.23
37.05,37,95.27,67.27,67.23
37.09,37,95.27,67.29,67.23
37.02,37,85.3,67.24,67.23
37.05,37,110.46,67.27,67.23
37.05,37,90.01,67.27,67.23
37.02,37,95.25,67.24,67.23
37.02,37,105.21,67.24,67.23
37.05,37,99.96,67.27,67.23
37.02,37,90,67.24,67.23
37.02,37,105.2,67.24,67.23
37.05,37,99.96,67.27,67.23
37.02,37,89.99,67.24,67.23
37.02,37,105.19,67.24,67.23
36.99,37,99.95,67.22,67.23
36.99,37,109.91,67.22,67.23
37.02,37,104.67,67.24,67.23
37.02,37,94.71,67.24,67.23
37.02,37,99.95,67.24,67.23
37.02,37,99.95,67.24,67.23
36.99,37,99.95,67.22,67.23
36.99,37,109.91,67.22,67.23
36.99,37,104.67,67.22,67.23
36.99,37,104.67,67.22,67.23
36.99,37,104.67,67.22,67.23
36.99,37,104.67,67.22,67.23
36.99,37,104.67,67.22,67.23
36.99,37,104.67,67.22,67.23
36.99,37,104.67,67.22,67.23
36.95,37,104.67,67.19,67.23
36.99,37,114.67,67.22,67.23
36.95,37,99.42,67.19,67.23
36.95,37,114.67,67.19,67.23
36.92,37,109.42,67.16,67.23
36.95,37,119.38,67.19,67.23
36.95,37,104.19,67.19,67.23
36.95,37,109.43,67.19,67.23
36.99,37,109.43,67.22,67.23
36.92,37,99.45,67.16,67.23
36.95,37,124.66,67.19,67.23
36.92,37,104.2,67.16,67.23
36.92,37,119.41,67.16,67.23
36.92,37,114.18,67.16,67.23
36.95,37,114.18,67.19,67.23
36.92,37,104.23,67.16,67.23
36.92,37,119.43,67.16,67.23
36.92,37,114.2,67.16,67.23
36.92,37,114.21,67.16,67.23
36.92,37,114.21,67.16,67.23
36.85,37,114.22,67.11,67.23
36.88,37,134.18,67.14,67.23
36.88,37,113.7,67.14,67.23
36.88,37,118.96,67.14,67.23
36.88,37,118.97,67.14,67.23
36.88,37,118.98,67.14,67.23
36.88,37,118.99,67.14,67.23
36.88,37,119,67.14,67.23
36.88,37,119.01,67.14,67.23
36.85,37,119.02,67.11,67.23
36.88,37,129.02,67.14,67.23
36.85,37,113.78,67.11,67.23
36.85,37,129.04,67.11,67.23
36.88,37,123.79,67.14,67.23
36.82,37,113.81,67.09,67.23
36.85,37,139.03,67.11,67.23
36.85,37,118.59,67.11,67.23
36.85,37,123.84,67.11,67.23
36.85,37,123.85,67.11,67.23
36.82,37,123.86,67.09,67.23
36.82,37,133.84,67.09,67.23
36.85,37,128.61,67.11,67.23
36.85,37,118.66,67.11,67.23
36.85,37,123.91,67.11,67.23
36.85,37,123.93,67.11,67.23
36.82,37,123.94,67.09,67.23
36.85,37,133.91,67.11,67.23
36.85,37,118.72,67.11,67.23
36.85,37,123.98,67.11,67.23
36.85,37,123.99,67.11,67.23
36.85,37,124,67.11,67.23
36.85,37,124.01,67.11,67.23
36.85,37,124.02,67.11,67.23
36.82,37,124.03,67.09,67.23
36.85,37,134.01,67.11,67.23
36.85,37,118.82,67.11,67.23
36.85,37,124.07,67.11,67.23
36.85,37,124.08,67.11,67.23
36.85,37,124.09,67.11,67.23
36.85,37,124.11,67.11,67.23
36.85,37,124.12,67.11,67.23
36.85,37,124.13,67.11,67.23
36.85,37,124.14,67.11,67.23
36.85,37,124.15,67.11,67.23
36.85,37,124.16,67.11,67.23
36.85,37,124.17,67.11,67.23
36.85,37,124.19,67.11,67.23
36.85,37,124.2,67.11,67.23
36.82,37,124.21,67.09,67.23
36.82,37,134.18,67.09,67.23
36.85,37,128.96,67.11,67.23
36.85,37,119.01,67.11,67.23
36.82,37,124.26,67.09,67.23
36.85,37,134.23,67.11,67.23
36.85,37,119.05,67.11,67.23
36.85,37,124.3,67.11,67.23
36.85,37,124.31,67.11,67.23
36.85,37,124.32,67.11,67.23
36.88,37,124.33,67.14,67.23
36.85,37,114.35,67.11,67.23
36.85,37,129.61,67.11,67.23
36.85,37,124.37,67.11,67.23
36.85,37,124.38,67.11,67.23
36.85,37,124.39,67.11,67.23
36.88,37,124.4,67.14,67.23
36.85,37,114.42,67.11,67.23
36.85,37,129.68,67.11,67.23
36.85,37,124.43,67.11,67.23
36.85,37,124.44,67.11,67.23
36.88,37,124.46,67.14,67.23
36.85,37,114.48,67.11,67.23
36.85,37,129.73,67.11,67.23
36.88,37,124.49,67.14,67.23
36.88,37,114.51,67.14,67.23
36.85,37,119.77,67.11,67.23
36.88,37,129.77,67.14,67.23
36.88,37,114.54,67.14,67.23
36.88,37,119.8,67.14,67.23
36.88,37,119.81,67.14,67.23
36.88,37,119.82,67.14,67.23
36.88,37,119.83,67.14,67.23
36.88,37,119.84,67.14,67.23
36.92,37,119.85,67.16,67.23
36.88,37,109.9,67.14,67.23
36.88,37,125.11,67.14,67.23
36.92,37,119.87,67.16,67.23
36.88,37,109.92,67.14,67.23
36.88,37,125.13,67.14,67.23
36.88,37,119.9,67.14,67.23
36.85,37,119.91,67.11,67.23
36.88,37,129.91,67.14,67.23
36.88,37,114.67,67.14,67.23
36.88,37,119.94,67.14,67.23
36.92,37,119.94,67.16,67.23
36.92,37,109.99,67.16,67.23
36.88,37,115.24,67.14,67.23
36.92,37,125.21,67.16,67.23
36.92,37,110.01,67.16,67.23
36.88,37,115.26,67.14,67.23
36.92,37,125.23,67.16,67.23
36.88,37,110.04,67.14,67.23
36.92,37,125.25,67.16,67.23
36.92,37,110.05,67.16,67.23
36.92,37,115.3,67.16,67.23
36.92,37,115.3,67.16,67.23
36.92,37,115.31,67.16,67.23
36.92,37,115.32,67.16,67.23
36.92,37,115.32,67.16,67.23
36.92,37,115.33,67.16,67.23
36.92,37,115.34,67.16,67.23
36.88,37,115.34,67.14,67.23
36.92,37,125.31,67.16,67.23
36.92,37,110.12,67.16,67.23
36.92,37,115.36,67.16,67.23
36.92,37,115.37,67.16,67.23
36.88,37,115.38,67.14,67.23
36.92,37,125.35,67.16,67.23
36.92,37,110.15,67.16,67.23
36.92,37,115.4,67.16,67.23
36.92,37,115.41,67.16,67.23
36.88,37,115.41,67.14,67.23
36.92,37,125.38,67.16,67.23
36.92,37,110.19,67.16,67.23
36.88,37,115.43,67.14,67.23
36.88,37,125.4,67.14,67.23
36.92,37,120.17,67.16,67.23
36.92,37,110.22,67.16,67.23
36.88,37,115.46,67.14,67.23
36.92,37,125.43,67.16,67.23
36.88,37,110.24,67.14,67.23
36.92,37,125.45,67.16,67.23
36.88,37,110.25,67.14,67.23
36.88,37,125.46,67.14,67.23
36.88,37,120.23,67.14,67.23
36.88,37,120.24,67.14,67.23
36.88,37,120.25,67.14,67.23
36.88,37,120.26,67.14,67.23
36.88,37,120.27,67.14,67.23
36.88,37,120.27,67.14,67.23
36.85,37,120.28,67.11,67.23
36.85,37,130.28,67.11,67.23
36.85,37,125.04,67.11,67.23
36.85,37,125.05,67.11,67.23
36.85,37,125.06,67.11,67.23
36.85,37,125.07,67.11,67.23
36.85,37,125.08,67.11,67.23
36.85,37,125.1,67.11,67.23
36.85,37,125.11,67.11,67.23
36.85,37,125.12,67.11,67.23
36.85,37,125.13,67.11,67.23
36.85,37,125.14,67.11,67.23
36.85,37,125.15,67.11,67.23
36.82,37,125.17,67.09,67.23
36.85,37,135.14,67.11,67.23
36.85,37,119.95,67.11,67.23
36.82,37,125.2,67.09,67.23
36.82,37,135.18,67.09,67.23
36.82,37,129.95,67.09,67.23
36.82,37,129.96,67.09,67.23
36.82,37,129.98,67.09,67.23
36.78,37,129.99,67.06,67.23
36.82,37,139.97,67.09,67.23
36.85,37,124.78,67.11,67.23
36.82,37,120.08,67.09,67.23
36.85,37,135.29,67.11,67.23
36.82,37,120.1,67.09,67.23
36.82,37,135.32,67.09,67.23
36.82,37,130.09,67.09,67.23
36.82,37,130.1,67.09,67.23
36.85,37,130.12,67.11,67.23
36.85,37,120.17,67.11,67.23
36.82,37,125.42,67.09,67.23
36.82,37,135.4,67.09,67.23
36.85,37,130.17,67.11,67.23
36.85,37,120.22,67.11,67.23
36.85,37,125.47,67.11,67.23
36.88,37,125.49,67.14,67.23
36.88,37,115.51,67.14,67.23
36.85,37,120.77,67.11,67.23
36.88,37,130.77,67.14,67.23
36.88,37,115.54,67.14,67.23
36.92,37,120.8,67.16,67.23
36.88,37,110.85,67.14,67.23
36.92,37,126.06,67.16,67.23
36.88,37,110.86,67.14,67.23
36.88,37,126.07,67.14,67.23
36.92,37,120.84,67.16,67.23
36.92,37,110.89,67.16,67.23
36.92,37,116.14,67.16,67.23
36.92,37,116.14,67.16,67.23
36.92,37,116.15,67.16,67.23
36.92,37,116.16,67.16,67.23
36.92,37,116.16,67.16,67.23
36.95,37,116.17,67.19,67.23
36.95,37,106.21,67.19,67.23
36.95,37,111.46,67.19,67.23
36.95,37,111.46,67.19,67.23
36.99,37,111.47,67.22,67.23
36.95,37,101.48,67.19,67.23
36.99,37,116.73,67.22,67.23
36.95,37,101.48,67.19,67.23
36.99,37,116.73,67.22,67.23
37.02,37,101.49,67.24,67.23
36.99,37,96.78,67.22,67.23
36.99,37,111.99,67.22,67.23
37.02,37,106.75,67.24,67.23
36.99,37,96.78,67.22,67.23
36.99,37,111.99,67.22,67.23
36.99,37,106.75,67.22,67.23
36.99,37,106.75,67.22,67.23
36.99,37,106.75,67.22,67.23
37.02,37,106.75,67.24,67.23
37.02,37,96.79,67.24,67.23
37.02,37,102.03,67.24,67.23
37.02,37,102.03,67.24,67.23
37.02,37,102.03,67.24,67.23
37.02,37,102.02,67.24,67.23
37.02,37,102.02,67.24,67.23
37.02,37,102.02,67.24,67.23
37.02,37,102.02,67.24,67.23
37.02,37,102.02,67.24,67.23
37.02,37,102.02,67.24,67.23
36.99,37,102.02,67.22,67.23
37.05,37,111.98,67.27,67.23
37.02,37,86.81,67.24,67.23
37.02,37,107.25,67.24,67.23
37.02,37,102.01,67.24,67.23
37.02,37,102.01,67.24,67.23
37.02,37,102.01,67.24,67.23
37.02,37,102,67.24,67.23
36.99,37,102,67.22,67.23
37.05,37,111.96,67.27,67.23
37.02,37,86.8,67.24,67.23
37.02,37,107.24,67.24,67.23
37.02,37,102,67.24,67.23
37.02,37,102,67.24,67.23
37.02,37,101.99,67.24,67.23
36.99,37,101.99,67.22,67.23
36.99,37,111.95,67.22,67.23
36.99,37,106.71,67.22,67.23
37.02,37,106.71,67.24,67.23
36.99,37,96.75,67.22,67.23
36.99,37,111.95,67.22,67.23
36.99,37,106.71,67.22,67.23
36.99,37,106.71,67.22,67.23
36.99,37,106.72,67.22,67.23
36.99,37,106.72,67.22,67.23
36.99,37,106.72,67.22,67.23
36.99,37,106.72,67.22,67.23
36.99,37,106.72,67.22,67.23
36.99,37,106.72,67.22,67.23
36.99,37,106.72,67.22,67.23
37.02,37,106.72,67.24,67.23
36.99,37,96.76,67.22,67.23
36.99,37,111.96,67.22,67.23
36.95,37,106.72,67.19,67.23
36.99,37,116.72,67.22,67.23
36.95,37,101.47,67.19,67.23
36.95,37,116.72,67.19,67.23
36.99,37,111.47,67.22,67.23
36.95,37,101.48,67.19,67.23
36.95,37,116.73,67.19,67.23
36.95,37,111.48,67.19,67.23
36.95,37,111.48,67.19,67.23
36.95,37,111.48,67.19,67.23
36.95,37,111.49,67.19,67.23
36.95,37,111.49,67.19,67.23
36.92,37,111.5,67.16,67.23
36.92,37,121.46,67.16,67.23
36.95,37,116.23,67.19,67.23
36.92,37,106.27,67.16,67.23
36.92,37,121.48,67.16,67.23
36.92,37,116.24,67.16,67.23
36.92,37,116.25,67.16,67.23
36.88,37,116.25,67.14,67.23
36.88,37,126.22,67.14,67.23
36.92,37,120.99,67.16,67.23
36.92,37,111.04,67.16,67.23
36.88,37,116.29,67.14,67.23
36.92,37,126.25,67.16,67.23
36.88,37,111.06,67.14,67.23
36.88,37,126.27,67.14,67.23
36.88,37,121.04,67.14,67.23
36.88,37,121.04,67.14,67.23
36.88,37,121.05,67.14,67.23
36.88,37,121.06,67.14,67.23
36.85,37,121.07,67.11,67.23
36.88,37,131.07,67.14,67.23
36.85,37,115.84,67.11,67.23
36.85,37,131.09,67.11,67.23
36.85,37,125.85,67.11,67.23
36.88,37,125.86,67.14,67.23
36.85,37,115.88,67.11,67.23
36.85,37,131.14,67.11,67.23
36.82,37,125.89,67.09,67.23
36.85,37,135.86,67.11,67.23
36.85,37,120.67,67.11,67.23
36.85,37,125.93,67.11,67.23
36.85,37,125.94,67.11,67.23
36.85,37,125.95,67.11,67.23
36.85,37,125.96,67.11,67.23
36.82,37,125.97,67.09,67.23
36.85,37,135.95,67.11,67.23
36.82,37,120.76,67.09,67.23
36.85,37,135.97,67.11,67.23
36.82,37,120.78,67.09,67.23
36.85,37,136,67.11,67.23
36.85,37,120.81,67.11,67.23
36.85,37,126.06,67.11,67.23
36.82,37,126.07,67.09,67.23
36.82,37,136.05,67.09,67.23
36.82,37,130.82,67.09,67.23
36.82,37,130.83,67.09,67.23
36.82,37,130.85,67.09,67.23
36.85,37,130.86,67.11,67.23
36.82,37,120.92,67.09,67.23
36.82,37,136.13,67.09,67.23
36.82,37,130.9,67.09,67.23
36.82,37,130.92,67.09,67.23
36.82,37,130.93,67.09,67.23
36.85,37,130.95,67.11,67.23
36.85,37,121,67.11,67.23
36.85,37,126.25,67.11,67.23
36.85,37,126.26,67.11,67.23
36.85,37,126.27,67.11,67.23
36.88,37,126.29,67.14,67.23
36.85,37,116.31,67.11,67.23
36.88,37,131.56,67.14,67.23
36.88,37,116.33,67.14,67.23
36.88,37,121.59,67.14,67.23
36.88,37,121.6,67.14,67.23
36.92,37,121.61,67.16,67.23
36.92,37,111.66,67.16,67.23
36.92,37,116.91,67.16,67.23
36.92,37,116.91,67.16,67.23
36.92,37,116.92,67.16,67.23
36.92,37,116.93,67.16,67.23
36.95,37,116.93,67.19,67.23
36.95,37,106.98,67.19,67.23
36.95,37,112.22,67.19,67.23
36.95,37,112.23,67.19,67.23
36.95,37,112.23,67.19,67.23
36.92,37,112.23,67.16,67.23
36.99,37,122.2,67.22,67.23
36.95,37,97.01,67.19,67.23
36.99,37,117.5,67.22,67.23
36.99,37,102.26,67.22,67.23
36.99,37,107.51,67.22,67.23
37.02,37,107.52,67.24,67.23
36.99,37,97.56,67.22,67.23
37.02,37,112.76,67.24,67.23
37.02,37,97.55,67.24,67.23
37.02,37,102.8,67.24,67.23
37.02,37,102.79,67.24,67.23
37.02,37,102.79,67.24,67.23
37.02,37,102.79,67.24,67.23
36.99,37,102.79,67.22,67.23
37.02,37,112.75,67.24,67.23
37.02,37,97.55,67.24,67.23
37.02,37,102.79,67.24,67.23
37.02,37,102.79,67.24,67.23
37.05,37,102.78,67.27,67.23
37.02,37,92.82,67.24,67.23
37.02,37,108.02,67.24,67.23
37.02,37,102.78,67.24,67.23
37.02,37,102.78,67.24,67.23
37.05,37,102.77,67.27,67.23
37.05,37,92.81,67.27,67.23
37.05,37,98.05,67.27,67.23
37.02,37,98.04,67.24,67.23
37.05,37,108,67.27,67.23
37.02,37,92.8,67.24,67.23
37.05,37,108,67.27,67.23
37.02,37,92.79,67.24,67.23
37.05,37,107.99,67.27,67.23
37.05,37,92.79,67.27,67.23
37.02,37,98.02,67.24,67.23
37.02,37,107.98,67.24,67.23
37.05,37,102.74,67.27,67.23
37.05,37,92.77,67.27,67.23
37.02,37,98.01,67.24,67.23
37.02,37,107.97,67.24,67.23
37.02,37,102.73,67.24,67.23
37.02,37,102.72,67.24,67.23
37.02,37,102.72,67.24,67.23
37.02,37,102.72,67.24,67.23
37.05,37,102.72,67.27,67.23
37.05,37,92.76,67.27,67.23
37.02,37,97.99,67.24,67.23
37.02,37,107.95,67.24,67.23
37.02,37,102.71,67.24,67.23
37.02,37,102.71,67.24,67.23
37.02,37,102.71,67.24,67.23
36.99,37,102.7,67.22,67.23
37.02,37,112.66,67.24,67.23
37.02,37,97.46,67.24,67.23
37.02,37,102.7,67.24,67.23
36.99,37,102.7,67.22,67.23
36.99,37,112.66,67.22,67.23
37.02,37,107.42,67.24,67.23
36.99,37,97.46,67.22,67.23
36.99,37,112.66,67.22,67.23
37.02,37,107.42,67.24,67.23
37.02,37,97.46,67.24,67.23
36.99,37,102.7,67.22,67.23
36.99,37,112.66,67.22,67.23
36.99,37,107.42,67.22,67.23
36.99,37,107.42,67.22,67.23
36.99,37,107.42,67.22,67.23
36.95,37,107.42,67.19,67.23
36.99,37,117.42,67.22,67.23
36.99,37,102.17,67.22,67.23
36.95,37,107.43,67.19,67.23
36.95,37,117.42,67.19,67.23
36.95,37,112.17,67.19,67.23
36.95,37,112.17,67.19,67.23
36.95,37,112.18,67.19,67.23
36.92,37,112.18,67.16,67.23
36.95,37,122.14,67.19,67.23
36.95,37,106.95,67.19,67.23
36.95,37,112.19,67.19,67.23
36.95,37,112.2,67.19,67.23
36.95,37,112.2,67.19,67.23
36.92,37,112.2,67.16,67.23
36.95,37,122.17,67.19,67.23
36.92,37,106.97,67.16,67.23
36.92,37,122.18,67.16,67.23
36.92,37,116.94,67.16,67.23
36.92,37,116.95,67.16,67.23
36.92,37,116.96,67.16,67.23
36.92,37,116.96,67.16,67.23
36.92,37,116.97,67.16,67.23
36.92,37,116.98,67.16,67.23
36.88,37,116.98,67.14,67.23
36.88,37,126.95,67.14,67.23
36.92,37,121.72,67.16,67.23
36.88,37,111.76,67.14,67.23
36.88,37,126.97,67.14,67.23
36.88,37,121.74,67.14,67.23
36.88,37,121.75,67.14,67.23
36.88,37,121.76,67.14,67.23
36.85,37,121.77,67.11,67.23
